Datetime,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S
2023-04-11 10:30:00-04:00,"CSCO,GILD,BIDU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COST,AMAT,MU,LRCX,ORLY,MCHP,CDNS,FTNT,NXPI,PCAR,ODFL,ENPH,CPRT,FAST,ALGN,CDW,LCID,LPLA"
2023-04-11 11:30:00-04:00,"ADBE,CSCO,GILD,BIDU,KDP,EXC,BMRN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COST,MU,LRCX,ORLY,MCHP,CDNS,FTNT,NXPI,PCAR,ODFL,ENPH,CPRT,FAST,ALGN,CDW,LCID,LPLA"
2023-04-11 12:30:00-04:00,"ADBE,CSCO,GILD,BIDU,KDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COST,AMAT,MU,LRCX,ORLY,MCHP,CDNS,FTNT,PCAR,ODFL,ENPH,CPRT,FAST,ALGN,CDW,LCID"
2023-04-11 13:30:00-04:00,BIDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COST,AMAT,MU,LRCX,ORLY,MCHP,CDNS,FTNT,PCAR,ODFL,ENPH,CPRT,FAST,ALGN,CDW,LCID"
2023-04-11 14:30:00-04:00,"MSFT,BIDU,BMRN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COST,HON,AMAT,MU,LRCX,ORLY,MCHP,CDNS,FTNT,ABNB,PCAR,ODFL,ENPH,CHTR,CPRT,FAST,ALGN,CDW,LCID,LPLA"
2023-04-11 15:30:00-04:00,"MSFT,SBUX,BIDU,BMRN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COST,HON,MU,MRVL,MCHP,CDNS,ABNB,PCAR,ODFL,ENPH,CPRT,FAST,CDW,LCID"
2023-04-12 09:30:00-04:00,"PDD,BIDU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TSLA,META,COST,TMUS,HON,SBUX,ADP,ISRG,SNPS,ADI,MCHP,PANW,CDNS,FTNT,CRWD,DXCM,VRTX,XEL,MNST,EA,LULU,IDXX,PCAR,EXC,PAYX,ODFL,CSGP,TEAM,AZN,VRSK,ENPH,CPRT,FAST,VRSN,MELI,BIIB,ALGN,ZS,LCID"
2023-04-12 10:30:00-04:00,"NVDA,PDD,SWKS,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COST,ADP,ISRG,ORLY,CDNS,FTNT,CRWD,VRTX,XEL,MNST,PCAR,ODFL,TEAM,AZN,CPRT,CTAS,BIIB"
2023-04-12 11:30:00-04:00,"PDD,SWKS,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COST,HON,ADP,ISRG,ORLY,CDNS,FTNT,CRWD,DXCM,VRTX,XEL,PCAR,ODFL,TEAM,AZN,ENPH,CPRT,BIIB"
2023-04-12 12:30:00-04:00,"NVDA,CSCO,PDD,SWKS,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HON,ADP,ISRG,CRWD,DXCM,VRTX,XEL,PCAR,ODFL,AZN,ENPH,CPRT,BIIB"
2023-04-12 13:30:00-04:00,"AMZN,NVDA,CSCO,AMD,QCOM,PDD,SWKS,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ORLY,CRWD,DXCM,VRTX,PCAR,ODFL,AZN,CPRT,BIIB"
2023-04-12 14:30:00-04:00,"AMZN,NVDA,AVGO,CSCO,AMD,NFLX,QCOM,AMAT,KLAC,ADI,PDD,BIDU,EBAY,SWKS,ZM,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CRWD,DXCM,VRTX,PCAR,AZN"
2023-04-12 15:30:00-04:00,"AMZN,NVDA,AVGO,CSCO,AMD,NFLX,QCOM,AMAT,KLAC,ADI,PDD,BIDU,SWKS,ZM,ANSS,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CRWD,PCAR,AZN"
2023-04-13 09:30:00-04:00,"INTC,TXN,QCOM,AMAT,MU,LRCX,KLAC,ADI,MCHP,BIDU,EXC,SWKS,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CRWD,VRTX,AZN,ENPH,MRNA,DDOG"
2023-04-13 10:30:00-04:00,"INTC,QCOM,AMAT,MDLZ,LRCX,KLAC,AEP,BIDU,KDP,EXC,SWKS,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PANW,FTNT,CRWD,DXCM,VRTX,AZN,ENPH,MRNA,ZS"
2023-04-13 11:30:00-04:00,"INTC,AMAT,MDLZ,BIDU,EXC,SWKS,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CRWD,VRTX,AZN,ENPH"
2023-04-13 12:30:00-04:00,"AMAT,BIDU,SWKS,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CRWD,VRTX,AZN"
2023-04-13 13:30:00-04:00,"QCOM,AMAT,BIDU,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HON,CRWD,VRTX,AZN,ENPH,BIIB"
2023-04-13 14:30:00-04:00,"QCOM,AMAT,BIDU,PAYX,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TSLA,HON,VRTX,AZN,ENPH,BIIB"
2023-04-13 15:30:00-04:00,"AMAT,BIDU,JD,BMRN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AAPL,MSFT,META,ORLY,VRTX,AZN,ENPH,CTAS"
2023-04-14 09:30:00-04:00,"BIDU,OKTA,ZM,LCID,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ORLY,VRTX"
2023-04-14 10:30:00-04:00,"BIDU,OKTA,LCID,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AAPL,GOOGL,GOOG,META,BKNG,ORLY,MAR,VRTX,SWKS,NTES"
2023-04-14 11:30:00-04:00,"AMD,QCOM,LRCX,BIDU,EXC,OKTA,LCID,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GOOGL,GOOG,AMAT,BKNG,ORLY,VRTX"
2023-04-14 12:30:00-04:00,"AMD,INTC,QCOM,AMAT,LRCX,BIDU,EXC,PAYX,OKTA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GOOGL,GOOG,VRTX"
2023-04-14 13:30:00-04:00,BIDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AAPL,AMZN,GOOGL,GOOG,ADBE,BKNG,PYPL,MAR,VRTX,NTES"
2023-04-14 14:30:00-04:00,"TSLA,BIDU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AAPL,AMZN,GOOGL,GOOG,META,ADBE,HON,SBUX,BKNG,PYPL,ISRG,ORLY,PANW,MAR,VRTX,ABNB,EBAY,ENPH,VRSN,MELI,OKTA,MTCH,NTES"
2023-04-14 15:30:00-04:00,BIDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AAPL,AMZN,GOOGL,GOOG,META,ADBE,HON,SBUX,BKNG,PYPL,ISRG,SNPS,ORLY,MAR,VRTX,IDXX,ABNB,EBAY,ENPH,VRSN,MELI,ZM,ALGN,MTCH,NTES,LPLA"
2023-04-17 09:30:00-04:00,"AMD,ASML,AZN,MRNA,ZS,LCID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AMZN,HON,SBUX,BKNG,PYPL,ORLY,MAR,VRTX,ABNB,PCAR,ODFL,ENPH,CPRT,FAST,SWKS,VRSN,NTES,LPLA"
2023-04-17 10:30:00-04:00,"AMD,NFLX,ASML,FTNT,EA,AZN,MRNA,ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HON,BKNG,PYPL,ORLY,MAR,PCAR,KDP,ENPH,FAST,SWKS,NTES,BMRN"
2023-04-17 11:30:00-04:00,"AMD,NFLX,AMAT,LRCX,ASML,FTNT,AZN,CHTR,MRNA,ZM,ZS,SE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TSLA,HON,BKNG,PYPL,MAR,PCAR,ENPH,FAST,NTES"
2023-04-17 12:30:00-04:00,"AMD,NFLX,QCOM,AMGN,ASML,EBAY,VRSK,MRNA,ZM,SE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BKNG,PYPL,PANW,MAR,PCAR,ENPH,FAST,NTES,LPLA"
2023-04-17 13:30:00-04:00,"AMD,NFLX,QCOM,AMGN,LRCX,ASML,AZN,VRSK,MRNA,ZM,ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BKNG,PYPL,MAR,PCAR,NTES,LPLA,BMRN"
2023-04-17 14:30:00-04:00,"NFLX,HON,AMGN,REGN,ASML,CDNS,VRTX,AZN,VRSK,MRNA,ZM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BKNG,PYPL,MAR,PCAR,ENPH,MTCH,NTES,LPLA,BMRN"
2023-04-17 15:30:00-04:00,"NFLX,AMGN,ASML,VRTX,AZN,VRSK,MRNA,ZM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BKNG,PYPL,MAR,PCAR,ENPH,FAST,NTES,LPLA,BMRN"
2023-04-18 09:30:00-04:00,"AMGN,REGN,VRTX,MRNA,ZM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NVDA,TMUS,BKNG,PANW,MAR,CRWD,DXCM,PDD,ABNB,PCAR,ODFL,ENPH,BIIB,OKTA,ALGN,DDOG,ANSS"
2023-04-18 10:30:00-04:00,"GOOG,AMGN,REGN,VRTX,MRNA,ZM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NVDA,TMUS,BKNG,GILD,PANW,MAR,CRWD,DXCM,PDD,BIDU,ABNB,NXPI,EBAY,ENPH,MELI,BIIB,OKTA,ALGN,DDOG,ANSS,LCID,JD"
2023-04-18 11:30:00-04:00,"GOOG,AMGN,REGN,VRTX,MRNA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NVDA,TMUS,BKNG,ADP,GILD,MRVL,MCHP,MAR,CRWD,DXCM,PDD,BIDU,ABNB,NXPI,EBAY,CSGP,ENPH,CPRT,BIIB,OKTA,ALGN,DDOG,ANSS,CDW,JD"
2023-04-18 12:30:00-04:00,"GOOGL,GOOG,AMGN,REGN,VRTX,TEAM,MRNA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MSFT,NVDA,AVGO,BKNG,ADP,MRVL,ORLY,MCHP,MAR,CRWD,DXCM,PDD,ABNB,NXPI,EBAY,CSGP,ENPH,CPRT,MELI,BIIB,OKTA,ALGN,DDOG,ANSS,CDW,JD"
2023-04-18 13:30:00-04:00,"GOOGL,GOOG,AMGN,REGN,ASML,VRTX,MRNA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NVDA,BKNG,ADP,MRVL,ORLY,MAR,DXCM,EA,PDD,ABNB,NXPI,PAYX,EBAY,CSGP,ENPH,CPRT,MELI,BIIB,OKTA,DDOG,ANSS,CDW"
2023-04-18 14:30:00-04:00,"GOOGL,GOOG,AMGN,REGN,ASML,VRTX,MRNA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AVGO,BKNG,ADP,MDLZ,MRVL,ORLY,MAR,DXCM,EA,PDD,ABNB,NXPI,EBAY,CSGP,ENPH,MELI,BIIB,OKTA,DDOG,ANSS,CDW,JD"
2023-04-18 15:30:00-04:00,"GOOGL,GOOG,AMGN,REGN,VRTX,CSGP,MRNA,ZM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NVDA,AVGO,BKNG,MDLZ,MRVL,ORLY,MAR,DXCM,PDD,ABNB,NXPI,AZN,ENPH,MELI,BIIB,OKTA,DDOG,ANSS,CDW"
2023-04-19 09:30:00-04:00,"TSLA,META,CSCO,NFLX,AMGN,SBUX,PYPL,REGN,BIDU,MRNA,NTES,CDW,SE,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AAPL,ISRG,MAR,DXCM,AZN"
2023-04-19 10:30:00-04:00,"CSCO,INTC,QCOM,PYPL,MU,REGN,CRWD,WDAY,CDW,SE,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AAPL,NVDA,ISRG,MAR,DXCM,AZN,ANSS"
2023-04-19 11:30:00-04:00,"CSCO,REGN,CRWD,CDW,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AAPL,AMZN,NVDA,AVGO,ISRG,MAR,DXCM,IDXX,ABNB,PAYX,AZN,CPRT,ALGN,ANSS"
2023-04-19 12:30:00-04:00,"CSCO,NFLX,REGN,PANW,BIDU,NTES,CDW,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AAPL,AMZN,NVDA,INTU,ISRG,MAR,DXCM,IDXX,ABNB,AZN,CPRT,ALGN,ANSS"
2023-04-19 13:30:00-04:00,"CSCO,NFLX,REGN,PANW,BIDU,NTES,CDW,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AAPL,AMZN,NVDA,AVGO,ISRG,MAR,DXCM,IDXX,ABNB,AZN,CPRT,ALGN,ANSS"
2023-04-19 14:30:00-04:00,"CSCO,NFLX,INTC,TXN,AMAT,MU,REGN,KLAC,PANW,CRWD,WDAY,BIDU,NTES,CDW,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AAPL,AMZN,NVDA,ISRG,MAR,DXCM,ABNB,PAYX,AZN,CPRT,ALGN,ANSS"
2023-04-19 15:30:00-04:00,"TSLA,CSCO,INTC,TMUS,TXN,SBUX,MU,REGN,KLAC,PANW,CRWD,WDAY,BIDU,CTAS,MTCH,NTES,CDW,ZS,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AAPL,NVDA,ISRG,MAR,DXCM,ABNB,AZN,CPRT,ALGN,ANSS"
2023-04-20 09:30:00-04:00,"CSCO,INTC,TMUS,TXN,SBUX,ADP,ADI,MCHP,PANW,CRWD,WDAY,PDD,NXPI,VRSN,MELI,CDW,ZS,LCID,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AMZN,TSLA,ADBE,COST,ISRG,LRCX,DXCM,VRTX,IDXX,ANSS"
2023-04-20 10:30:00-04:00,"TSLA,CSCO,INTC,TMUS,TXN,SBUX,MRVL,MCHP,PANW,CRWD,WDAY,NXPI,TEAM,VRSN,MELI,CDW,ZS,SE,LCID,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ADBE,PEP,COST,MDLZ,ISRG,LRCX,AEP,DXCM,MNST,IDXX,KDP,CPRT,FAST,ANSS"
2023-04-20 11:30:00-04:00,"TSLA,CSCO,INTC,TMUS,TXN,SBUX,PYPL,MRVL,MCHP,PANW,CRWD,WDAY,NXPI,TEAM,VRSN,MELI,BIIB,CDW,ZS,SE,LCID,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ADBE,PEP,COST,AMAT,MDLZ,ISRG,LRCX,AEP,DXCM,MNST,IDXX,KDP,ODFL,CPRT,FAST,ANSS"
2023-04-20 12:30:00-04:00,"TSLA,CSCO,TMUS,MCHP,PANW,CRWD,VRSN,CDW,SE,LCID,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AAPL,AMZN,AVGO,ADBE,PEP,COST,INTU,AMAT,GILD,MDLZ,ISRG,LRCX,AEP,DXCM,VRTX,XEL,MNST,LULU,IDXX,KDP,ODFL,VRSK,CPRT,FAST,ALGN,ANSS"
2023-04-20 13:30:00-04:00,"TSLA,CSCO,INTC,TMUS,SBUX,MRVL,MCHP,PANW,CRWD,WDAY,BIDU,VRSN,BIIB,CDW,ZS,SE,LCID,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COST,AMAT,GILD,ISRG,LRCX,DXCM,XEL,IDXX,FAST,ANSS"
2023-04-20 14:30:00-04:00,"TSLA,CSCO,INTC,TMUS,TXN,AMGN,SBUX,ADP,MRVL,MCHP,PANW,CRWD,WDAY,BIDU,NXPI,EBAY,AZN,VRSN,BIIB,CDW,ZS,SE,LCID,JD,BMRN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ISRG,KLAC"
2023-04-20 15:30:00-04:00,"TSLA,CSCO,INTC,TMUS,AMGN,PYPL,MRVL,MCHP,PANW,CRWD,AZN,ENPH,BIIB,CDW,SE,LCID,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ISRG,LRCX"
2023-04-21 09:30:00-04:00,"NVDA,TSLA,CSCO,INTC,TMUS,AMGN,MRVL,MCHP,PANW,ABNB,ZM,SE,LCID,JD,BMRN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"COST,INTU,GILD,LRCX,ODFL,AZN,VRSK,FAST"
2023-04-21 10:30:00-04:00,"NVDA,TSLA,CSCO,INTC,TMUS,AMGN,MRVL,MCHP,ZM,SE,LCID,JD,BMRN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GILD,LRCX,VRTX,AZN,VRSK,FAST"
2023-04-21 11:30:00-04:00,"AAPL,NVDA,TSLA,CSCO,INTC,TMUS,HON,ADP,MRVL,MCHP,BIDU,EBAY,TEAM,MELI,ZM,SE,LCID,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GILD,AZN,VRSK,FAST"
2023-04-21 12:30:00-04:00,"AAPL,NVDA,TSLA,META,CSCO,INTC,TMUS,HON,AMGN,PYPL,ADP,MRVL,MCHP,BIDU,EBAY,TEAM,CHTR,MELI,ZM,MTCH,SE,LCID,JD,BMRN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GILD,VRSK,FAST"
2023-04-21 13:30:00-04:00,"NVDA,TSLA,CSCO,INTC,AMGN,MCHP,BIDU,CHTR,SE,LCID,JD,BMRN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AVGO,GILD,MNST,VRSK,FAST,ZM"
2023-04-21 14:30:00-04:00,"AAPL,NVDA,TSLA,INTC,TMUS,AMGN,PYPL,ADP,MCHP,BIDU,ABNB,EBAY,CHTR,ZM,SE,LCID,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"QCOM,GILD,MNST,LULU,VRSK,FAST"
2023-04-21 15:30:00-04:00,"NVDA,TSLA,INTC,MCHP,CHTR,ZM,SE,LCID,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GILD,LULU,VRSK,FAST"
2023-04-24 09:30:00-04:00,"NVDA,AMD,PDD,BIDU,ZM,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SBUX,GILD,MDLZ,LULU,PCAR,VRSK,FAST"
2023-04-24 10:30:00-04:00,"MSFT,NVDA,AMD,INTC,FTNT,PDD,BIDU,CHTR,MRNA,SWKS,OKTA,ZM,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GILD,MNST"
2023-04-24 11:30:00-04:00,"AAPL,MSFT,NVDA,AMD,INTC,LRCX,FTNT,PDD,BIDU,CHTR,SWKS,OKTA,ZM,ANSS,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GILD,TEAM"
2023-04-24 12:30:00-04:00,"MSFT,NVDA,ADBE,AMD,INTC,QCOM,AMAT,MU,LRCX,FTNT,PDD,BIDU,ODFL,TEAM,CHTR,SWKS,OKTA,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GILD
2023-04-24 13:30:00-04:00,"MSFT,AMD,INTC,MU,PDD,BIDU,CHTR,OKTA,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SBUX,GILD"
2023-04-24 14:30:00-04:00,"INTC,MU,PDD,BIDU,OKTA,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CSCO,SBUX,GILD,MDLZ,LULU,IDXX,PCAR,EXC,PAYX,CSGP,AZN,ALGN"
2023-04-24 15:30:00-04:00,"MSFT,INTC,MU,PDD,BIDU,OKTA,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CSCO,AMD,SBUX,GILD,MDLZ,IDXX,PAYX,CSGP,AZN,ALGN"
2023-04-25 09:30:00-04:00,"MSFT,AMD,INTC,INTU,MU,SNPS,ASML,PANW,CDNS,FTNT,CRWD,WDAY,PDD,BIDU,TEAM,CHTR,CTAS,OKTA,DDOG,NTES,ANSS,ZS,SE,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PEP,CSCO,TMUS,SBUX,MDLZ,MNST,PCAR,EXC,CDW"
2023-04-25 10:30:00-04:00,"MSFT,AMD,INTC,TXN,QCOM,INTU,MU,SNPS,ASML,ADI,PANW,CDNS,FTNT,CRWD,WDAY,PDD,BIDU,TEAM,SWKS,CTAS,OKTA,DDOG,NTES,ANSS,ZS,SE,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PEP,TMUS,AMGN,SBUX,MDLZ,MNST,KDP,EXC,AZN"
2023-04-25 11:30:00-04:00,"MSFT,AMD,INTC,TXN,QCOM,INTU,MU,SNPS,REGN,ASML,KLAC,ADI,PANW,CDNS,FTNT,CRWD,WDAY,PDD,BIDU,TEAM,VRSK,MRNA,SWKS,CTAS,VRSN,MELI,BIIB,OKTA,DDOG,NTES,ANSS,ZS,SE,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PEP,TMUS,AMGN,SBUX,MDLZ,XEL,MNST,EXC"
2023-04-25 12:30:00-04:00,"MSFT,AMZN,AMD,INTC,TXN,QCOM,INTU,MU,LRCX,SNPS,REGN,ASML,KLAC,ADI,PANW,CDNS,FTNT,CRWD,WDAY,PDD,BIDU,TEAM,VRSK,MRNA,SWKS,CTAS,VRSN,MELI,BIIB,OKTA,DDOG,NTES,ANSS,ZS,SE,JD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PEP,TMUS,SBUX,MDLZ,MNST,KDP,EXC"
