Datetime,Buy_Count,Sell_Count,Short Position,Long Position,Price,
2022-10-03 18:30:00+01:00,1,15,0,14,11264.69,14
2022-10-03 19:30:00+01:00,1,13,0,12,11285.15,12
2022-10-03 20:30:00+01:00,2,3,0,1,11228.69,1
2022-10-04 14:30:00+01:00,0,32,0,32,11566.15,32
2022-10-04 15:30:00+01:00,0,26,0,26,11591.42,26
2022-10-04 16:30:00+01:00,1,59,0,58,11581.25,58
2022-10-04 17:30:00+01:00,1,29,0,28,11502.14,28
2022-10-04 18:30:00+01:00,0,53,0,53,11524.85,53
2022-10-04 19:30:00+01:00,0,68,0,68,11550.49,68
2022-10-04 20:30:00+01:00,0,82,0,82,11581.61,82
2022-10-05 14:30:00+01:00,0,16,0,16,11333.10,16
2022-10-05 15:30:00+01:00,1,17,0,16,11368.19,16
2022-10-05 16:30:00+01:00,1,36,0,35,11454.28,35
2022-10-05 17:30:00+01:00,0,37,0,37,11537.92,37
2022-10-05 18:30:00+01:00,1,28,0,27,11549.07,27
2022-10-05 19:30:00+01:00,1,33,0,32,11609.72,32
2022-10-05 20:30:00+01:00,0,35,0,35,11565.36,35
2022-10-06 14:30:00+01:00,6,4,2,0,11476.73,-2
2022-10-06 15:30:00+01:00,3,5,0,2,11589.10,2
2022-10-06 16:30:00+01:00,6,3,3,0,11543.14,-3
2022-10-06 17:30:00+01:00,5,6,0,1,11572.23,1
2022-10-06 18:30:00+01:00,6,2,4,0,11530.02,-4
2022-10-06 19:30:00+01:00,6,2,4,0,11517.74,-4
2022-10-06 20:30:00+01:00,7,3,4,0,11484.63,-4
2022-10-07 14:30:00+01:00,6,1,5,0,11190.63,-5
2022-10-07 15:30:00+01:00,10,1,9,0,11155.34,-9
2022-10-07 16:30:00+01:00,37,1,36,0,11094.03,-36
2022-10-07 17:30:00+01:00,62,1,61,0,11079.67,-61
2022-10-07 18:30:00+01:00,66,1,65,0,11043.93,-65
2022-10-07 19:30:00+01:00,77,1,76,0,11016.40,-76
2022-10-07 20:30:00+01:00,72,1,71,0,11041.29,-71
2022-10-10 14:30:00+01:00,51,3,48,0,10985.71,-48
2022-10-10 15:30:00+01:00,72,1,71,0,10913.22,-71
2022-10-10 16:30:00+01:00,75,1,74,0,10865.57,-74
2022-10-10 17:30:00+01:00,75,1,74,0,10877.74,-74
2022-10-10 18:30:00+01:00,65,0,65,0,10944.77,-65
2022-10-10 19:30:00+01:00,64,0,64,0,10952.85,-64
2022-10-10 20:30:00+01:00,63,0,63,0,10924.91,-63
2022-10-11 14:30:00+01:00,63,1,62,0,10778.53,-62
2022-10-11 15:30:00+01:00,39,3,36,0,10853.93,-36
2022-10-11 16:30:00+01:00,27,5,22,0,10915.93,-22
2022-10-11 17:30:00+01:00,28,5,23,0,10903.30,-23
2022-10-11 18:30:00+01:00,24,8,16,0,10896.96,-16
2022-10-11 19:30:00+01:00,30,6,24,0,10757.97,-24
2022-10-11 20:30:00+01:00,27,3,24,0,10793.59,-24
2022-10-12 14:30:00+01:00,26,4,22,0,10812.08,-22
2022-10-12 15:30:00+01:00,14,7,7,0,10833.37,-7
2022-10-12 16:30:00+01:00,14,6,8,0,10809.80,-8
2022-10-12 17:30:00+01:00,12,4,8,0,10820.98,-8
2022-10-12 18:30:00+01:00,18,6,12,0,10854.71,-12
2022-10-12 19:30:00+01:00,21,3,18,0,10809.12,-18
2022-10-12 20:30:00+01:00,23,2,21,0,10784.56,-21
2022-10-13 14:30:00+01:00,27,0,27,0,10568.25,-27
2022-10-13 15:30:00+01:00,5,2,3,0,10871.85,-3
2022-10-13 16:30:00+01:00,8,2,6,0,10879.24,-6
2022-10-13 17:30:00+01:00,0,2,0,2,11015.22,2
2022-10-13 18:30:00+01:00,2,1,1,0,10958.59,-1
2022-10-13 19:30:00+01:00,0,12,0,12,11042.34,12
2022-10-13 20:30:00+01:00,1,8,0,7,11030.86,7
2022-10-14 14:30:00+01:00,1,3,0,2,10871.69,2
2022-10-14 15:30:00+01:00,1,3,0,2,10871.60,2
2022-10-14 16:30:00+01:00,1,2,0,1,10784.11,1
2022-10-14 17:30:00+01:00,3,2,1,0,10776.81,-1
2022-10-14 18:30:00+01:00,4,1,3,0,10743.96,-3
2022-10-14 19:30:00+01:00,4,1,3,0,10741.73,-3
2022-10-14 20:30:00+01:00,4,1,3,0,10695.38,-3
2022-10-17 14:30:00+01:00,0,32,0,32,11037.08,32
2022-10-17 15:30:00+01:00,0,11,0,11,11036.91,11
2022-10-17 16:30:00+01:00,1,6,0,5,11051.52,5
2022-10-17 17:30:00+01:00,5,2,3,0,11054.18,-3
2022-10-17 18:30:00+01:00,3,2,1,0,11060.52,-1
2022-10-17 19:30:00+01:00,6,1,5,0,11068.55,-5
2022-10-17 20:30:00+01:00,5,0,5,0,11060.88,-5
2022-10-18 14:30:00+01:00,0,32,0,32,11208.92,32
2022-10-18 15:30:00+01:00,0,4,0,4,11077.45,4
2022-10-18 16:30:00+01:00,0,35,0,35,11136.29,35
2022-10-18 17:30:00+01:00,0,40,0,40,11154.11,40
2022-10-18 18:30:00+01:00,0,49,0,49,11186.69,49
2022-10-18 19:30:00+01:00,0,35,0,35,11101.45,35
2022-10-18 20:30:00+01:00,0,52,0,52,11151.10,52
2022-10-19 14:30:00+01:00,7,7,0,0,11223.78,0
2022-10-19 15:30:00+01:00,7,3,4,0,11137.05,-4
2022-10-19 16:30:00+01:00,11,4,7,0,11104.38,-7
2022-10-19 17:30:00+01:00,13,4,9,0,11043.54,-9
2022-10-19 18:30:00+01:00,9,3,6,0,11094.61,-6
2022-10-19 19:30:00+01:00,10,1,9,0,11069.86,-9
2022-10-19 20:30:00+01:00,8,3,5,0,11106.16,-5
2022-10-20 14:30:00+01:00,12,5,7,0,11262.83,-7
2022-10-20 15:30:00+01:00,8,9,0,1,11218.44,1
2022-10-20 16:30:00+01:00,14,3,11,0,11146.38,-11
2022-10-20 17:30:00+01:00,25,3,22,0,11103.95,-22
2022-10-20 18:30:00+01:00,35,1,34,0,11014.18,-34
2022-10-20 19:30:00+01:00,26,3,23,0,11039.49,-23
2022-10-20 20:30:00+01:00,34,3,31,0,11044.54,-31
2022-10-21 14:30:00+01:00,29,2,27,0,11068.54,-27
2022-10-21 15:30:00+01:00,17,4,13,0,11079.16,-13
2022-10-21 16:30:00+01:00,5,7,0,2,11143.94,2
2022-10-21 17:30:00+01:00,1,12,0,11,11197.67,11
2022-10-21 18:30:00+01:00,1,11,0,10,11248.95,10
2022-10-21 19:30:00+01:00,2,22,0,20,11317.45,20
2022-10-21 20:30:00+01:00,2,18,0,16,11311.14,16
2022-10-24 14:30:00+01:00,15,11,4,0,11207.34,-4
2022-10-24 15:30:00+01:00,6,21,0,15,11327.00,15
2022-10-24 16:30:00+01:00,5,41,0,36,11384.23,36
2022-10-24 17:30:00+01:00,5,38,0,33,11349.28,33
2022-10-24 18:30:00+01:00,5,52,0,47,11386.74,47
2022-10-24 19:30:00+01:00,3,57,0,54,11457.69,54
2022-10-24 20:30:00+01:00,3,56,0,53,11429.27,53
2022-10-25 14:30:00+01:00,0,70,0,70,11601.68,70
2022-10-25 15:30:00+01:00,0,68,0,68,11629.26,68
2022-10-25 16:30:00+01:00,0,66,0,66,11644.97,66
2022-10-25 17:30:00+01:00,0,52,0,52,11598.58,52
2022-10-25 18:30:00+01:00,0,47,0,47,11639.57,47
2022-10-25 19:30:00+01:00,2,46,0,44,11668.70,44
2022-10-25 20:30:00+01:00,1,51,0,50,11668.27,50
2022-10-26 14:30:00+01:00,1,74,0,73,11532.61,73
2022-10-26 15:30:00+01:00,1,70,0,69,11636.21,69
2022-10-26 16:30:00+01:00,2,57,0,55,11595.05,55
2022-10-26 17:30:00+01:00,1,43,0,42,11444.05,42
2022-10-26 18:30:00+01:00,1,35,0,34,11437.32,34
2022-10-26 19:30:00+01:00,6,21,0,15,11421.30,15
2022-10-26 20:30:00+01:00,5,21,0,16,11401.61,16
2022-10-27 14:30:00+01:00,10,21,0,11,11382.79,11
2022-10-27 15:30:00+01:00,11,11,0,0,11293.79,0
2022-10-27 16:30:00+01:00,15,10,5,0,11212.42,-5
2022-10-27 17:30:00+01:00,13,11,2,0,11251.06,-2
2022-10-27 18:30:00+01:00,15,11,4,0,11210.52,-4
2022-10-27 19:30:00+01:00,14,9,5,0,11225.90,-5
2022-10-27 20:30:00+01:00,16,5,11,0,11191.43,-11
2022-10-28 14:30:00+01:00,17,8,9,0,11339.56,-9
2022-10-28 15:30:00+01:00,15,10,5,0,11409.33,-5
2022-10-28 16:30:00+01:00,9,10,0,1,11467.19,1
2022-10-28 17:30:00+01:00,7,17,0,10,11487.06,10
2022-10-28 18:30:00+01:00,7,20,0,13,11499.94,13
2022-10-28 19:30:00+01:00,6,28,0,22,11544.03,22
2022-10-28 20:30:00+01:00,6,27,0,21,11544.44,21
2022-10-31 13:30:00+00:00,11,10,1,0,11359.10,-1
2022-10-31 14:30:00+00:00,8,21,0,13,11420.53,13
2022-10-31 15:30:00+00:00,5,30,0,25,11437.68,25
2022-10-31 16:30:00+00:00,6,26,0,20,11449.75,20
2022-10-31 17:30:00+00:00,6,28,0,22,11428.81,22
2022-10-31 18:30:00+00:00,7,28,0,21,11411.58,21
2022-10-31 19:30:00+00:00,6,34,0,28,11406.38,28
2022-11-01 13:30:00+00:00,2,23,0,21,11394.03,21
2022-11-01 14:30:00+00:00,4,9,0,5,11334.53,5
2022-11-01 15:30:00+00:00,9,5,4,0,11304.58,-4
2022-11-01 16:30:00+00:00,13,2,11,0,11312.79,-11
2022-11-01 17:30:00+00:00,14,4,10,0,11317.50,-10
2022-11-01 18:30:00+00:00,15,4,11,0,11295.58,-11
2022-11-01 19:30:00+00:00,17,2,15,0,11287.53,-15
2022-11-02 13:30:00+00:00,21,13,8,0,11226.44,-8
2022-11-02 14:30:00+00:00,29,10,19,0,11191.64,-19
2022-11-02 15:30:00+00:00,32,10,22,0,11163.44,-22
2022-11-02 16:30:00+00:00,31,9,22,0,11177.21,-22
2022-11-02 17:30:00+00:00,6,23,0,17,11391.78,17
2022-11-02 18:30:00+00:00,26,1,25,0,10984.67,-25
2022-11-02 19:30:00+00:00,32,1,31,0,10903.48,-31
2022-11-03 13:30:00+00:00,39,0,39,0,10810.63,-39
2022-11-03 14:30:00+00:00,35,0,35,0,10748.71,-35
2022-11-03 15:30:00+00:00,29,0,29,0,10782.37,-29
2022-11-03 16:30:00+00:00,32,0,32,0,10770.56,-32
2022-11-03 17:30:00+00:00,33,0,33,0,10774.75,-33
2022-11-03 18:30:00+00:00,33,2,31,0,10762.36,-31
2022-11-03 19:30:00+00:00,33,0,33,0,10691.49,-33
2022-11-04 13:30:00+00:00,17,2,15,0,10889.98,-15
2022-11-04 14:30:00+00:00,19,2,17,0,10777.17,-17
2022-11-04 15:30:00+00:00,24,2,22,0,10746.58,-22
2022-11-04 16:30:00+00:00,26,2,24,0,10666.23,-24
2022-11-04 17:30:00+00:00,45,2,43,0,10708.80,-43
2022-11-04 18:30:00+00:00,18,11,7,0,10802.41,-7
2022-11-04 19:30:00+00:00,12,14,0,2,10856.37,2
2022-11-07 14:30:00+00:00,14,21,0,7,10854.32,7
2022-11-07 15:30:00+00:00,11,29,0,18,10902.73,18
2022-11-07 16:30:00+00:00,13,18,0,5,10860.68,5
2022-11-07 17:30:00+00:00,12,19,0,7,10885.94,7
2022-11-07 18:30:00+00:00,9,27,0,18,10959.36,18
2022-11-07 19:30:00+00:00,7,29,0,22,10988.08,22
2022-11-07 20:30:00+00:00,7,35,0,28,10977.86,28
2022-11-08 14:30:00+00:00,3,30,0,27,11052.53,27
2022-11-08 15:30:00+00:00,1,50,0,49,11152.41,49
2022-11-08 16:30:00+00:00,1,56,0,55,11159.34,55
2022-11-08 17:30:00+00:00,1,49,0,48,11066.36,48
2022-11-08 18:30:00+00:00,2,19,0,17,10912.69,17
2022-11-08 19:30:00+00:00,1,23,0,22,11075.65,22
2022-11-08 20:30:00+00:00,1,15,0,14,11060.62,14
2022-11-09 14:30:00+00:00,0,11,0,11,10960.43,11
2022-11-09 15:30:00+00:00,4,9,0,5,10951.85,5
2022-11-09 16:30:00+00:00,4,8,0,4,10924.53,4
2022-11-09 17:30:00+00:00,4,6,0,2,10883.81,2
2022-11-09 18:30:00+00:00,7,6,1,0,10867.47,-1
2022-11-09 19:30:00+00:00,9,3,6,0,10839.82,-6
2022-11-09 20:30:00+00:00,9,1,8,0,10798.99,-8
2022-11-10 14:30:00+00:00,1,13,0,12,11390.54,12
2022-11-10 15:30:00+00:00,2,7,0,5,11419.04,5
2022-11-10 16:30:00+00:00,1,9,0,8,11438.09,8
2022-11-10 17:30:00+00:00,1,21,0,20,11438.47,20
2022-11-10 18:30:00+00:00,2,50,0,48,11473.24,48
2022-11-10 19:30:00+00:00,1,45,0,44,11543.03,44
2022-11-10 20:30:00+00:00,1,49,0,48,11600.94,48
2022-11-11 14:30:00+00:00,5,67,0,62,11721.45,62
2022-11-11 15:30:00+00:00,6,58,0,52,11624.63,52
2022-11-11 16:30:00+00:00,5,61,0,56,11707.96,56
2022-11-11 17:30:00+00:00,2,63,0,61,11786.06,61
2022-11-11 18:30:00+00:00,1,63,0,62,11820.84,62
2022-11-11 19:30:00+00:00,1,65,0,64,11800.85,64
2022-11-11 20:30:00+00:00,1,67,0,66,11812.65,66
2022-11-14 14:30:00+00:00,2,37,0,35,11746.73,35
2022-11-14 15:30:00+00:00,3,31,0,28,11713.25,28
2022-11-14 16:30:00+00:00,0,36,0,36,11787.66,36
2022-11-14 17:30:00+00:00,0,43,0,43,11847.15,43
2022-11-14 18:30:00+00:00,0,38,0,38,11849.15,38
2022-11-14 19:30:00+00:00,3,22,0,19,11790.26,19
2022-11-14 20:30:00+00:00,6,7,0,1,11696.03,1
2022-11-15 14:30:00+00:00,2,16,0,14,12005.00,14
2022-11-15 15:30:00+00:00,0,24,0,24,11947.85,24
2022-11-15 16:30:00+00:00,0,17,0,17,11961.44,17
2022-11-15 17:30:00+00:00,0,7,0,7,11819.41,7
2022-11-15 18:30:00+00:00,1,7,0,6,11876.23,6
2022-11-15 19:30:00+00:00,2,8,0,6,11895.50,6
2022-11-15 20:30:00+00:00,2,6,0,4,11872.12,4
2022-11-16 14:30:00+00:00,0,1,0,1,11715.45,1
2022-11-16 15:30:00+00:00,0,3,0,3,11732.38,3
2022-11-16 16:30:00+00:00,2,2,0,0,11733.54,0
2022-11-16 17:30:00+00:00,2,2,0,0,11757.95,0
2022-11-16 18:30:00+00:00,2,2,0,0,11725.59,0
2022-11-16 19:30:00+00:00,2,2,0,0,11691.60,0
2022-11-16 20:30:00+00:00,1,4,0,3,11701.29,3
2022-11-17 14:30:00+00:00,49,0,49,0,11628.58,-49
2022-11-17 15:30:00+00:00,41,0,41,0,11606.36,-41
2022-11-17 16:30:00+00:00,45,2,43,0,11661.69,-43
2022-11-17 17:30:00+00:00,17,10,7,0,11716.55,-7
2022-11-17 18:30:00+00:00,35,4,31,0,11653.55,-31
2022-11-17 19:30:00+00:00,41,1,40,0,11605.12,-40
2022-11-17 20:30:00+00:00,29,3,26,0,11678.22,-26
2022-11-18 14:30:00+00:00,15,8,7,0,11678.64,-7
2022-11-18 15:30:00+00:00,16,11,5,0,11665.64,-5
2022-11-18 16:30:00+00:00,24,6,18,0,11604.75,-18
2022-11-18 17:30:00+00:00,22,8,14,0,11641.48,-14
2022-11-18 18:30:00+00:00,21,9,12,0,11619.38,-12
2022-11-18 19:30:00+00:00,14,11,3,0,11677.07,-3
2022-11-18 20:30:00+00:00,13,10,3,0,11679.58,-3
2022-11-21 14:30:00+00:00,14,20,0,6,11577.49,6
2022-11-21 15:30:00+00:00,14,20,0,6,11574.33,6
2022-11-21 16:30:00+00:00,18,11,7,0,11532.84,-7
2022-11-21 17:30:00+00:00,18,10,8,0,11575.47,-8
2022-11-21 18:30:00+00:00,17,13,4,0,11560.53,-4
2022-11-21 19:30:00+00:00,14,19,0,5,11554.49,5
2022-11-21 20:30:00+00:00,23,14,9,0,11553.44,-9
2022-11-22 14:30:00+00:00,20,11,9,0,11579.67,-9
2022-11-22 15:30:00+00:00,17,9,8,0,11615.08,-8
2022-11-22 16:30:00+00:00,10,19,0,9,11625.75,9
2022-11-22 17:30:00+00:00,10,18,0,8,11662.65,8
2022-11-22 18:30:00+00:00,10,23,0,13,11660.51,13
2022-11-22 19:30:00+00:00,11,25,0,14,11701.85,14
2022-11-22 20:30:00+00:00,9,24,0,15,11724.62,15
2022-11-23 14:30:00+00:00,0,46,0,46,11834.44,46
2022-11-23 15:30:00+00:00,0,46,0,46,11838.91,46
2022-11-23 16:30:00+00:00,0,42,0,42,11781.65,42
2022-11-23 17:30:00+00:00,0,31,0,31,11775.62,31
2022-11-23 18:30:00+00:00,0,46,0,46,11842.54,46
2022-11-23 19:30:00+00:00,0,51,0,51,11850.26,51
2022-11-23 20:30:00+00:00,0,47,0,47,11841.46,47
2022-11-25 14:30:00+00:00,0,29,0,29,11785.10,29
2022-11-25 15:30:00+00:00,0,28,0,28,11768.84,28
2022-11-25 16:30:00+00:00,1,28,0,27,11780.54,27
2022-11-28 14:30:00+00:00,4,14,0,10,11678.42,10
2022-11-28 15:30:00+00:00,2,9,0,7,11671.18,7
2022-11-28 16:30:00+00:00,5,9,0,4,11676.73,4
2022-11-28 17:30:00+00:00,6,8,0,2,11658.98,2
2022-11-28 18:30:00+00:00,37,3,34,0,11580.76,-34
2022-11-28 19:30:00+00:00,47,2,45,0,11559.30,-45
2022-11-28 20:30:00+00:00,31,3,28,0,11589.49,-28
2022-11-29 14:30:00+00:00,28,6,22,0,11603.51,-22
2022-11-29 15:30:00+00:00,54,2,52,0,11471.23,-52
2022-11-29 16:30:00+00:00,52,2,50,0,11496.81,-50
2022-11-29 17:30:00+00:00,51,2,49,0,11463.81,-49
2022-11-29 18:30:00+00:00,40,4,36,0,11492.84,-36
2022-11-29 19:30:00+00:00,37,4,33,0,11494.80,-33
2022-11-29 20:30:00+00:00,37,4,33,0,11504.93,-33
2022-11-30 14:30:00+00:00,21,5,16,0,11534.08,-16
2022-11-30 15:30:00+00:00,18,5,13,0,11530.88,-13
2022-11-30 16:30:00+00:00,23,4,19,0,11499.04,-19
2022-11-30 17:30:00+00:00,12,4,8,0,11539.53,-8
2022-11-30 18:30:00+00:00,1,33,0,32,11890.17,32
2022-11-30 19:30:00+00:00,1,43,0,42,11950.23,42
2022-11-30 20:30:00+00:00,2,45,0,43,12026.41,43
2022-12-01 14:30:00+00:00,3,37,0,34,11947.18,34
2022-12-01 15:30:00+00:00,0,62,0,62,12009.34,62
2022-12-01 16:30:00+00:00,2,61,0,59,12017.46,59
2022-12-01 17:30:00+00:00,1,60,0,59,12015.84,59
2022-12-01 18:30:00+00:00,2,60,0,58,12042.92,58
2022-12-01 19:30:00+00:00,1,62,0,61,12043.39,61
2022-12-01 20:30:00+00:00,0,64,0,64,12042.70,64
2022-12-02 14:30:00+00:00,1,31,0,30,11890.21,30
2022-12-02 15:30:00+00:00,1,37,0,36,11912.17,36
2022-12-02 16:30:00+00:00,0,43,0,43,11925.68,43
2022-12-02 17:30:00+00:00,1,41,0,40,11910.44,40
2022-12-02 18:30:00+00:00,3,18,0,15,11919.92,15
2022-12-02 19:30:00+00:00,2,17,0,15,11992.98,15
2022-12-02 20:30:00+00:00,5,10,0,5,11994.81,5
2022-12-05 14:30:00+00:00,13,7,6,0,11872.26,-6
2022-12-05 15:30:00+00:00,18,9,9,0,11873.30,-9
2022-12-05 16:30:00+00:00,22,7,15,0,11844.68,-15
2022-12-05 17:30:00+00:00,25,6,19,0,11813.73,-19
2022-12-05 18:30:00+00:00,36,3,33,0,11761.71,-33
2022-12-05 19:30:00+00:00,43,4,39,0,11743.71,-39
2022-12-05 20:30:00+00:00,29,4,25,0,11788.92,-25
2022-12-06 14:30:00+00:00,36,2,34,0,11616.28,-34
2022-12-06 15:30:00+00:00,44,2,42,0,11618.72,-42
2022-12-06 16:30:00+00:00,54,2,52,0,11586.93,-52
2022-12-06 17:30:00+00:00,60,1,59,0,11546.68,-59
2022-12-06 18:30:00+00:00,63,2,61,0,11504.38,-61
2022-12-06 19:30:00+00:00,78,1,77,0,11495.97,-77
2022-12-06 20:30:00+00:00,62,2,60,0,11551.00,-60
2022-12-07 14:30:00+00:00,41,4,37,0,11502.56,-37
2022-12-07 15:30:00+00:00,53,2,51,0,11458.72,-51
2022-12-07 16:30:00+00:00,44,2,42,0,11471.53,-42
2022-12-07 17:30:00+00:00,28,2,26,0,11531.94,-26
2022-12-07 18:30:00+00:00,24,3,21,0,11498.39,-21
2022-12-07 19:30:00+00:00,20,0,20,0,11482.13,-20
2022-12-07 20:30:00+00:00,28,0,28,0,11496.13,-28
2022-12-08 14:30:00+00:00,4,10,0,6,11637.54,6
2022-12-08 15:30:00+00:00,6,8,0,2,11612.18,2
2022-12-08 16:30:00+00:00,7,11,0,4,11597.63,4
2022-12-08 17:30:00+00:00,5,22,0,17,11640.75,17
2022-12-08 18:30:00+00:00,5,20,0,15,11598.73,15
2022-12-08 19:30:00+00:00,3,24,0,21,11648.93,21
2022-12-08 20:30:00+00:00,5,21,0,16,11636.72,16
2022-12-09 14:30:00+00:00,6,25,0,19,11620.36,19
2022-12-09 15:30:00+00:00,4,31,0,27,11679.68,27
2022-12-09 16:30:00+00:00,4,32,0,28,11683.80,28
2022-12-09 17:30:00+00:00,9,21,0,12,11643.06,12
2022-12-09 18:30:00+00:00,8,24,0,16,11655.16,16
2022-12-09 19:30:00+00:00,8,25,0,17,11638.30,17
2022-12-09 20:30:00+00:00,10,10,0,0,11563.51,0
2022-12-12 14:30:00+00:00,24,4,20,0,11569.81,-20
2022-12-12 15:30:00+00:00,19,8,11,0,11576.23,-11
2022-12-12 16:30:00+00:00,14,9,5,0,11578.63,-5
2022-12-12 17:30:00+00:00,17,8,9,0,11581.84,-9
2022-12-12 18:30:00+00:00,12,6,6,0,11595.11,-6
2022-12-12 19:30:00+00:00,9,11,0,2,11673.86,2
2022-12-12 20:30:00+00:00,7,8,0,1,11705.53,1
2022-12-13 14:30:00+00:00,4,45,0,41,11985.35,41
2022-12-13 15:30:00+00:00,4,35,0,31,11964.86,31
2022-12-13 16:30:00+00:00,4,5,0,1,11763.84,1
2022-12-13 17:30:00+00:00,4,8,0,4,11825.76,4
2022-12-13 18:30:00+00:00,5,9,0,4,11823.53,4
2022-12-13 19:30:00+00:00,3,13,0,10,11824.94,10
2022-12-13 20:30:00+00:00,3,26,0,23,11832.01,23
2022-12-14 14:30:00+00:00,2,40,0,38,11907.26,38
2022-12-14 15:30:00+00:00,3,37,0,34,11921.43,34
2022-12-14 16:30:00+00:00,3,14,0,11,11880.73,11
2022-12-14 17:30:00+00:00,2,17,0,15,11887.59,15
2022-12-14 18:30:00+00:00,3,7,0,4,11755.33,4
2022-12-14 19:30:00+00:00,10,6,4,0,11720.08,-4
2022-12-14 20:30:00+00:00,9,5,4,0,11740.60,-4
2022-12-15 14:30:00+00:00,52,0,52,0,11439.72,-52
2022-12-15 15:30:00+00:00,52,1,51,0,11385.37,-51
2022-12-15 16:30:00+00:00,39,1,38,0,11374.65,-38
2022-12-15 17:30:00+00:00,61,1,60,0,11322.92,-60
2022-12-15 18:30:00+00:00,60,0,60,0,11316.06,-60
2022-12-15 19:30:00+00:00,50,0,50,0,11382.02,-50
2022-12-15 20:30:00+00:00,53,0,53,0,11352.18,-53
2022-12-16 14:30:00+00:00,72,0,72,0,11240.00,-72
2022-12-16 15:30:00+00:00,73,0,73,0,11213.33,-73
2022-12-16 16:30:00+00:00,76,1,75,0,11216.44,-75
2022-12-16 17:30:00+00:00,79,0,79,0,11184.93,-79
2022-12-16 18:30:00+00:00,75,0,75,0,11195.43,-75
2022-12-16 19:30:00+00:00,55,0,55,0,11262.55,-55
2022-12-16 20:30:00+00:00,59,2,57,0,11237.67,-57
2022-12-19 14:30:00+00:00,26,2,24,0,11194.47,-24
2022-12-19 15:30:00+00:00,29,1,28,0,11122.70,-28
2022-12-19 16:30:00+00:00,33,3,30,0,11107.05,-30
2022-12-19 17:30:00+00:00,25,1,24,0,11127.99,-24
2022-12-19 18:30:00+00:00,30,1,29,0,11054.42,-29
2022-12-19 19:30:00+00:00,41,1,40,0,11045.76,-40
2022-12-19 20:30:00+00:00,26,1,25,0,11087.71,-25
2022-12-20 14:30:00+00:00,7,5,2,0,11106.67,-2
2022-12-20 15:30:00+00:00,16,1,15,0,11012.35,-15
2022-12-20 16:30:00+00:00,7,0,7,0,11082.54,-7
2022-12-20 17:30:00+00:00,5,5,0,0,11094.95,0
2022-12-20 18:30:00+00:00,6,1,5,0,11090.41,-5
2022-12-20 19:30:00+00:00,15,0,15,0,11088.20,-15
2022-12-20 20:30:00+00:00,12,0,12,0,11072.22,-12
2022-12-21 14:30:00+00:00,6,6,0,0,11189.52,0
2022-12-21 15:30:00+00:00,3,10,0,7,11241.76,7
2022-12-21 16:30:00+00:00,3,10,0,7,11214.58,7
2022-12-21 17:30:00+00:00,3,11,0,8,11228.88,8
2022-12-21 18:30:00+00:00,1,32,0,31,11259.07,31
2022-12-21 19:30:00+00:00,3,20,0,17,11224.24,17
2022-12-21 20:30:00+00:00,3,18,0,15,11234.54,15
2022-12-22 14:30:00+00:00,11,4,7,0,10936.48,-7
2022-12-22 15:30:00+00:00,5,4,1,0,10913.54,-1
2022-12-22 16:30:00+00:00,22,4,18,0,10833.95,-18
2022-12-22 17:30:00+00:00,24,5,19,0,10801.76,-19
2022-12-22 18:30:00+00:00,12,3,9,0,10862.00,-9
2022-12-22 19:30:00+00:00,5,4,1,0,10948.56,-1
2022-12-22 20:30:00+00:00,4,3,1,0,10958.01,-1
2022-12-23 14:30:00+00:00,11,2,9,0,10943.41,-9
2022-12-23 15:30:00+00:00,27,2,25,0,10924.58,-25
2022-12-23 16:30:00+00:00,14,2,12,0,10967.63,-12
2022-12-23 17:30:00+00:00,20,3,17,0,10957.14,-17
2022-12-23 18:30:00+00:00,23,2,21,0,10954.67,-21
2022-12-23 19:30:00+00:00,19,3,16,0,10962.84,-16
2022-12-23 20:30:00+00:00,17,1,16,0,10983.07,-16
2022-12-27 14:30:00+00:00,6,10,0,4,10893.20,4
2022-12-27 15:30:00+00:00,7,10,0,3,10887.12,3
2022-12-27 16:30:00+00:00,3,20,0,17,10867.07,17
2022-12-27 17:30:00+00:00,2,27,0,25,10852.52,25
2022-12-27 18:30:00+00:00,9,16,0,7,10819.85,7
2022-12-27 19:30:00+00:00,18,14,4,0,10848.92,-4
2022-12-27 20:30:00+00:00,17,10,7,0,10823.28,-7
2022-12-28 14:30:00+00:00,14,3,11,0,10808.75,-11
2022-12-28 15:30:00+00:00,15,4,11,0,10737.04,-11
2022-12-28 16:30:00+00:00,31,1,30,0,10706.18,-30
2022-12-28 17:30:00+00:00,15,2,13,0,10756.26,-13
2022-12-28 18:30:00+00:00,24,2,22,0,10719.38,-22
2022-12-28 19:30:00+00:00,25,2,23,0,10684.17,-23
2022-12-28 20:30:00+00:00,37,2,35,0,10680.95,-35
2022-12-29 14:30:00+00:00,3,2,1,0,10904.99,-1
2022-12-29 15:30:00+00:00,2,4,0,2,10937.53,2
2022-12-29 16:30:00+00:00,0,8,0,8,10956.58,8
2022-12-29 17:30:00+00:00,2,11,0,9,10943.96,9
2022-12-29 18:30:00+00:00,1,14,0,13,10950.29,13
2022-12-29 19:30:00+00:00,3,11,0,8,10960.84,8
2022-12-29 20:30:00+00:00,1,14,0,13,10947.69,13
2022-12-30 14:30:00+00:00,4,10,0,6,10841.62,6
2022-12-30 15:30:00+00:00,4,14,0,10,10827.82,10
2022-12-30 16:30:00+00:00,0,15,0,15,10860.17,15
