Datetime,Buy_Count,Sell_Count
2023-05-05 19:30:00+01:00,3,29
2023-05-05 20:30:00+01:00,3,32
2023-05-08 14:30:00+01:00,4,33
2023-05-08 15:30:00+01:00,5,32
2023-05-08 16:30:00+01:00,5,33
2023-05-08 17:30:00+01:00,5,30
2023-05-08 18:30:00+01:00,5,37
2023-05-08 19:30:00+01:00,5,37
2023-05-08 20:30:00+01:00,3,42
2023-05-09 14:30:00+01:00,8,17
2023-05-09 15:30:00+01:00,8,16
2023-05-09 16:30:00+01:00,9,14
2023-05-09 17:30:00+01:00,13,16
2023-05-09 18:30:00+01:00,11,10
2023-05-09 19:30:00+01:00,23,8
2023-05-09 20:30:00+01:00,18,11
2023-05-10 14:30:00+01:00,4,18
2023-05-10 15:30:00+01:00,6,17
2023-05-10 16:30:00+01:00,7,12
2023-05-10 17:30:00+01:00,15,7
2023-05-10 18:30:00+01:00,6,11
2023-05-10 19:30:00+01:00,3,13
2023-05-10 20:30:00+01:00,5,12
2023-05-11 14:30:00+01:00,5,9
2023-05-11 15:30:00+01:00,7,9
2023-05-11 16:30:00+01:00,7,9
2023-05-11 17:30:00+01:00,7,8
2023-05-11 18:30:00+01:00,7,11
2023-05-11 19:30:00+01:00,5,10
2023-05-11 20:30:00+01:00,4,12
2023-05-12 14:30:00+01:00,11,6
2023-05-12 15:30:00+01:00,10,4
2023-05-12 16:30:00+01:00,16,7
2023-05-12 17:30:00+01:00,9,10
2023-05-12 18:30:00+01:00,15,5
2023-05-12 19:30:00+01:00,24,4
2023-05-12 20:30:00+01:00,11,7
2023-05-15 14:30:00+01:00,7,6
2023-05-15 15:30:00+01:00,6,17
2023-05-15 16:30:00+01:00,5,19
2023-05-15 17:30:00+01:00,2,28
2023-05-15 18:30:00+01:00,3,25
2023-05-15 19:30:00+01:00,4,24
2023-05-15 20:30:00+01:00,6,26
2023-05-16 14:30:00+01:00,12,24
2023-05-16 15:30:00+01:00,12,34
2023-05-16 16:30:00+01:00,12,30
2023-05-16 17:30:00+01:00,10,28
2023-05-16 18:30:00+01:00,10,33
2023-05-16 19:30:00+01:00,11,29
2023-05-16 20:30:00+01:00,18,16
2023-05-17 14:30:00+01:00,20,13
2023-05-17 15:30:00+01:00,20,16
2023-05-17 16:30:00+01:00,15,16
2023-05-17 17:30:00+01:00,10,20
2023-05-17 18:30:00+01:00,10,18
2023-05-17 19:30:00+01:00,12,17
2023-05-17 20:30:00+01:00,12,16
2023-05-18 14:30:00+01:00,9,38
2023-05-18 15:30:00+01:00,8,36
2023-05-18 16:30:00+01:00,12,29
2023-05-18 17:30:00+01:00,13,36
2023-05-18 18:30:00+01:00,11,36
2023-05-18 19:30:00+01:00,11,40
2023-05-18 20:30:00+01:00,6,51
2023-05-19 14:30:00+01:00,3,47
2023-05-19 15:30:00+01:00,3,37
2023-05-19 16:30:00+01:00,4,32
2023-05-19 17:30:00+01:00,4,22
2023-05-19 18:30:00+01:00,4,27
2023-05-19 19:30:00+01:00,5,27
2023-05-19 20:30:00+01:00,4,27
2023-05-22 14:30:00+01:00,3,20
2023-05-22 15:30:00+01:00,7,19
2023-05-22 16:30:00+01:00,7,24
2023-05-22 17:30:00+01:00,6,26
2023-05-22 18:30:00+01:00,5,30
2023-05-22 19:30:00+01:00,12,22
2023-05-22 20:30:00+01:00,15,14
2023-05-23 14:30:00+01:00,26,8
2023-05-23 15:30:00+01:00,20,17
2023-05-23 16:30:00+01:00,23,13
2023-05-23 17:30:00+01:00,26,5
2023-05-23 18:30:00+01:00,27,6
2023-05-23 19:30:00+01:00,28,5
2023-05-23 20:30:00+01:00,33,3
2023-05-24 14:30:00+01:00,56,1
2023-05-24 15:30:00+01:00,49,2
2023-05-24 16:30:00+01:00,52,2
2023-05-24 17:30:00+01:00,53,1
2023-05-24 18:30:00+01:00,55,1
2023-05-24 19:30:00+01:00,42,1
2023-05-24 20:30:00+01:00,47,3
2023-05-25 14:30:00+01:00,39,4
2023-05-25 15:30:00+01:00,38,6
2023-05-25 16:30:00+01:00,30,6
2023-05-25 17:30:00+01:00,28,14
2023-05-25 18:30:00+01:00,23,18
2023-05-25 19:30:00+01:00,22,17
2023-05-25 20:30:00+01:00,23,16
2023-05-26 14:30:00+01:00,9,46
2023-05-26 15:30:00+01:00,12,42
2023-05-26 16:30:00+01:00,9,49
2023-05-26 17:30:00+01:00,10,46
2023-05-26 18:30:00+01:00,8,44
2023-05-26 19:30:00+01:00,12,39
2023-05-26 20:30:00+01:00,10,40
2023-05-30 14:30:00+01:00,7,39
2023-05-30 15:30:00+01:00,6,41
2023-05-30 16:30:00+01:00,7,38
2023-05-30 17:30:00+01:00,7,35
2023-05-30 18:30:00+01:00,7,34
2023-05-30 19:30:00+01:00,9,36
2023-05-30 20:30:00+01:00,3,36
2023-05-31 14:30:00+01:00,19,8
2023-05-31 15:30:00+01:00,19,8
2023-05-31 16:30:00+01:00,17,6
2023-05-31 17:30:00+01:00,15,11
2023-05-31 18:30:00+01:00,12,11
2023-05-31 19:30:00+01:00,16,12
2023-05-31 20:30:00+01:00,17,11
2023-06-01 14:30:00+01:00,11,10
2023-06-01 15:30:00+01:00,9,14
2023-06-01 16:30:00+01:00,6,20
2023-06-01 17:30:00+01:00,6,20
2023-06-01 18:30:00+01:00,4,16
2023-06-01 19:30:00+01:00,4,16
2023-06-01 20:30:00+01:00,6,14
2023-06-02 14:30:00+01:00,4,43
2023-06-02 15:30:00+01:00,3,48
2023-06-02 16:30:00+01:00,4,45
2023-06-02 17:30:00+01:00,3,42
2023-06-02 18:30:00+01:00,6,35
2023-06-02 19:30:00+01:00,4,36
2023-06-02 20:30:00+01:00,3,40
2023-06-05 14:30:00+01:00,0,36
2023-06-05 15:30:00+01:00,2,35
2023-06-05 16:30:00+01:00,4,34
2023-06-05 17:30:00+01:00,3,28
2023-06-05 18:30:00+01:00,10,25
2023-06-05 19:30:00+01:00,10,27
2023-06-05 20:30:00+01:00,8,28
2023-06-06 14:30:00+01:00,9,18
2023-06-06 15:30:00+01:00,7,13
2023-06-06 16:30:00+01:00,10,16
2023-06-06 17:30:00+01:00,14,10
2023-06-06 18:30:00+01:00,9,14
2023-06-06 19:30:00+01:00,11,12
2023-06-06 20:30:00+01:00,10,14
2023-06-07 14:30:00+01:00,14,17
2023-06-07 15:30:00+01:00,22,12
2023-06-07 16:30:00+01:00,34,5
2023-06-07 17:30:00+01:00,31,6
2023-06-07 18:30:00+01:00,33,7
2023-06-07 19:30:00+01:00,38,9
2023-06-07 20:30:00+01:00,39,8
2023-06-08 14:30:00+01:00,26,6
2023-06-08 15:30:00+01:00,20,5
2023-06-08 16:30:00+01:00,17,6
2023-06-08 17:30:00+01:00,16,12
2023-06-08 18:30:00+01:00,15,9
2023-06-08 19:30:00+01:00,14,11
2023-06-08 20:30:00+01:00,12,9
2023-06-09 14:30:00+01:00,3,10
2023-06-09 15:30:00+01:00,8,6
2023-06-09 16:30:00+01:00,2,10
2023-06-09 17:30:00+01:00,2,15
2023-06-09 18:30:00+01:00,3,17
2023-06-09 19:30:00+01:00,3,17
2023-06-09 20:30:00+01:00,3,18
2023-06-12 14:30:00+01:00,5,21
2023-06-12 15:30:00+01:00,5,13
2023-06-12 16:30:00+01:00,4,12
2023-06-12 17:30:00+01:00,6,17
2023-06-12 18:30:00+01:00,7,19
2023-06-12 19:30:00+01:00,3,21
2023-06-12 20:30:00+01:00,4,30
2023-06-13 14:30:00+01:00,1,27
2023-06-13 15:30:00+01:00,1,59
2023-06-13 16:30:00+01:00,0,61
2023-06-13 17:30:00+01:00,0,57
2023-06-13 18:30:00+01:00,1,45
2023-06-13 19:30:00+01:00,2,51
2023-06-13 20:30:00+01:00,0,56
2023-06-14 14:30:00+01:00,1,49
2023-06-14 15:30:00+01:00,1,51
2023-06-14 16:30:00+01:00,1,40
2023-06-14 17:30:00+01:00,2,36
2023-06-14 18:30:00+01:00,2,17
2023-06-14 19:30:00+01:00,2,22
2023-06-14 20:30:00+01:00,4,20
2023-06-15 14:30:00+01:00,3,26
2023-06-15 15:30:00+01:00,1,22
2023-06-15 16:30:00+01:00,2,25
2023-06-15 17:30:00+01:00,2,25
2023-06-15 18:30:00+01:00,1,33
2023-06-15 19:30:00+01:00,2,39
2023-06-15 20:30:00+01:00,2,32
2023-06-16 14:30:00+01:00,1,36
2023-06-16 15:30:00+01:00,4,16
2023-06-16 16:30:00+01:00,1,14
2023-06-16 17:30:00+01:00,1,19
2023-06-16 18:30:00+01:00,0,39
2023-06-16 19:30:00+01:00,2,20
2023-06-16 20:30:00+01:00,7,19
2023-06-20 14:30:00+01:00,15,4
2023-06-20 15:30:00+01:00,18,2
2023-06-20 16:30:00+01:00,12,2
2023-06-20 17:30:00+01:00,10,4
2023-06-20 18:30:00+01:00,18,3
2023-06-20 19:30:00+01:00,32,3
2023-06-20 20:30:00+01:00,28,2
2023-06-21 14:30:00+01:00,48,1
2023-06-21 15:30:00+01:00,47,1
2023-06-21 16:30:00+01:00,46,1
2023-06-21 17:30:00+01:00,46,1
2023-06-21 18:30:00+01:00,35,3
2023-06-21 19:30:00+01:00,34,4
2023-06-21 20:30:00+01:00,34,5
2023-06-22 14:30:00+01:00,14,6
2023-06-22 15:30:00+01:00,17,6
2023-06-22 16:30:00+01:00,23,5
2023-06-22 17:30:00+01:00,27,3
2023-06-22 18:30:00+01:00,20,5
2023-06-22 19:30:00+01:00,22,5
2023-06-22 20:30:00+01:00,18,7
2023-06-23 14:30:00+01:00,23,5
2023-06-23 15:30:00+01:00,22,2
2023-06-23 16:30:00+01:00,17,3
2023-06-23 17:30:00+01:00,14,2
2023-06-23 18:30:00+01:00,25,0
2023-06-23 19:30:00+01:00,25,1
2023-06-23 20:30:00+01:00,20,2
2023-06-26 14:30:00+01:00,16,3
2023-06-26 15:30:00+01:00,14,3
2023-06-26 16:30:00+01:00,14,2
2023-06-26 17:30:00+01:00,13,3
2023-06-26 18:30:00+01:00,20,2
2023-06-26 19:30:00+01:00,20,2
2023-06-26 20:30:00+01:00,22,1
2023-06-27 14:30:00+01:00,12,13
2023-06-27 15:30:00+01:00,9,20
2023-06-27 16:30:00+01:00,11,19
2023-06-27 17:30:00+01:00,6,21
2023-06-27 18:30:00+01:00,5,27
2023-06-27 19:30:00+01:00,5,32
2023-06-27 20:30:00+01:00,6,29
2023-06-28 14:30:00+01:00,3,15
2023-06-28 15:30:00+01:00,2,22
2023-06-28 16:30:00+01:00,4,26
2023-06-28 17:30:00+01:00,6,20
2023-06-28 18:30:00+01:00,4,29
2023-06-28 19:30:00+01:00,5,21
2023-06-28 20:30:00+01:00,4,38
2023-06-29 14:30:00+01:00,7,23
2023-06-29 15:30:00+01:00,6,23
2023-06-29 16:30:00+01:00,8,18
2023-06-29 17:30:00+01:00,9,14
2023-06-29 18:30:00+01:00,13,9
2023-06-29 19:30:00+01:00,14,9
2023-06-29 20:30:00+01:00,14,14
2023-06-30 14:30:00+01:00,2,22
2023-06-30 15:30:00+01:00,2,27
2023-06-30 16:30:00+01:00,1,28
2023-06-30 17:30:00+01:00,3,36
2023-06-30 18:30:00+01:00,2,41
2023-06-30 19:30:00+01:00,2,40
2023-06-30 20:30:00+01:00,2,32
2023-07-03 14:30:00+01:00,2,37
2023-07-03 15:30:00+01:00,3,27
2023-07-03 16:30:00+01:00,2,32
2023-07-05 14:30:00+01:00,3,24
2023-07-05 15:30:00+01:00,2,26
2023-07-05 16:30:00+01:00,2,23
2023-07-05 17:30:00+01:00,2,21
2023-07-05 18:30:00+01:00,12,7
2023-07-05 19:30:00+01:00,9,12
2023-07-05 20:30:00+01:00,11,11
2023-07-06 14:30:00+01:00,39,2
2023-07-06 15:30:00+01:00,42,3
2023-07-06 16:30:00+01:00,30,2
2023-07-06 17:30:00+01:00,24,2
2023-07-06 18:30:00+01:00,26,2
2023-07-06 19:30:00+01:00,20,2
2023-07-06 20:30:00+01:00,27,2
2023-07-07 14:30:00+01:00,21,2
2023-07-07 15:30:00+01:00,17,0
2023-07-07 16:30:00+01:00,14,1
2023-07-07 17:30:00+01:00,8,3
2023-07-07 18:30:00+01:00,11,3
2023-07-07 19:30:00+01:00,16,1
2023-07-07 20:30:00+01:00,22,1
2023-07-10 14:30:00+01:00,3,31
2023-07-10 15:30:00+01:00,5,44
2023-07-10 16:30:00+01:00,10,39
2023-07-10 17:30:00+01:00,10,38
2023-07-10 18:30:00+01:00,9,37
2023-07-10 19:30:00+01:00,10,36
2023-07-10 20:30:00+01:00,8,35
2023-07-11 14:30:00+01:00,6,28
2023-07-11 15:30:00+01:00,6,30
2023-07-11 16:30:00+01:00,9,28
2023-07-11 17:30:00+01:00,9,24
2023-07-11 18:30:00+01:00,9,23
2023-07-11 19:30:00+01:00,6,38
2023-07-11 20:30:00+01:00,4,50
2023-07-12 14:30:00+01:00,1,53
2023-07-12 15:30:00+01:00,3,44
2023-07-12 16:30:00+01:00,3,28
2023-07-12 17:30:00+01:00,2,30
2023-07-12 18:30:00+01:00,2,33
2023-07-12 19:30:00+01:00,2,30
2023-07-12 20:30:00+01:00,4,32
2023-07-13 14:30:00+01:00,2,50
2023-07-13 15:30:00+01:00,3,49
2023-07-13 16:30:00+01:00,3,54
2023-07-13 17:30:00+01:00,2,51
2023-07-13 18:30:00+01:00,2,55
2023-07-13 19:30:00+01:00,2,55
2023-07-13 20:30:00+01:00,2,51
2023-07-14 14:30:00+01:00,9,30
2023-07-14 15:30:00+01:00,6,31
2023-07-14 16:30:00+01:00,4,42
2023-07-14 17:30:00+01:00,6,37
2023-07-14 18:30:00+01:00,6,30
2023-07-14 19:30:00+01:00,4,31
2023-07-14 20:30:00+01:00,4,31
2023-07-17 14:30:00+01:00,3,26
2023-07-17 15:30:00+01:00,7,25
2023-07-17 16:30:00+01:00,5,26
2023-07-17 17:30:00+01:00,3,26
2023-07-17 18:30:00+01:00,1,28
2023-07-17 19:30:00+01:00,4,34
2023-07-17 20:30:00+01:00,5,27
2023-07-18 14:30:00+01:00,6,24
2023-07-18 15:30:00+01:00,11,23
2023-07-18 16:30:00+01:00,10,16
2023-07-18 17:30:00+01:00,12,17
2023-07-18 18:30:00+01:00,8,22
2023-07-18 19:30:00+01:00,7,33
2023-07-18 20:30:00+01:00,6,29
2023-07-19 14:30:00+01:00,4,26
2023-07-19 15:30:00+01:00,3,19
2023-07-19 16:30:00+01:00,4,14
2023-07-19 17:30:00+01:00,8,8
2023-07-19 18:30:00+01:00,12,8
2023-07-19 19:30:00+01:00,8,7
2023-07-19 20:30:00+01:00,10,8
2023-07-20 14:30:00+01:00,11,3
2023-07-20 15:30:00+01:00,10,3
2023-07-20 16:30:00+01:00,13,19
2023-07-20 17:30:00+01:00,13,19
2023-07-20 18:30:00+01:00,26,14
2023-07-20 19:30:00+01:00,29,14
2023-07-20 20:30:00+01:00,30,10
2023-07-21 14:30:00+01:00,34,12
2023-07-21 15:30:00+01:00,26,12
2023-07-21 16:30:00+01:00,19,14
2023-07-21 17:30:00+01:00,12,12
2023-07-21 18:30:00+01:00,13,13
2023-07-21 19:30:00+01:00,27,15
2023-07-21 20:30:00+01:00,22,13
2023-07-24 14:30:00+01:00,10,3
2023-07-24 15:30:00+01:00,8,5
2023-07-24 16:30:00+01:00,8,7
2023-07-24 17:30:00+01:00,8,5
2023-07-24 18:30:00+01:00,6,14
2023-07-24 19:30:00+01:00,4,12
2023-07-24 20:30:00+01:00,3,14
2023-07-25 14:30:00+01:00,11,18
2023-07-25 15:30:00+01:00,10,16
2023-07-25 16:30:00+01:00,8,16
2023-07-25 17:30:00+01:00,9,15
2023-07-25 18:30:00+01:00,5,18
2023-07-25 19:30:00+01:00,4,19
2023-07-25 20:30:00+01:00,4,18
2023-07-26 14:30:00+01:00,8,19
2023-07-26 15:30:00+01:00,10,12
2023-07-26 16:30:00+01:00,10,14
2023-07-26 17:30:00+01:00,8,16
2023-07-26 18:30:00+01:00,10,12
2023-07-26 19:30:00+01:00,8,16
2023-07-26 20:30:00+01:00,7,17
2023-07-27 14:30:00+01:00,10,18
2023-07-27 15:30:00+01:00,13,20
2023-07-27 16:30:00+01:00,12,21
2023-07-27 17:30:00+01:00,17,14
2023-07-27 18:30:00+01:00,28,8
2023-07-27 19:30:00+01:00,31,8
2023-07-27 20:30:00+01:00,31,9
2023-07-28 14:30:00+01:00,10,15
2023-07-28 15:30:00+01:00,11,21
2023-07-28 16:30:00+01:00,11,19
2023-07-28 17:30:00+01:00,10,17
2023-07-28 18:30:00+01:00,10,18
2023-07-28 19:30:00+01:00,10,17
2023-07-28 20:30:00+01:00,11,17
2023-07-31 14:30:00+01:00,15,14
2023-07-31 15:30:00+01:00,13,10
2023-07-31 16:30:00+01:00,14,8
2023-07-31 17:30:00+01:00,11,13
2023-07-31 18:30:00+01:00,4,30
2023-07-31 19:30:00+01:00,4,37
2023-07-31 20:30:00+01:00,3,40
2023-08-01 14:30:00+01:00,15,15
2023-08-01 15:30:00+01:00,18,14
2023-08-01 16:30:00+01:00,16,8
2023-08-01 17:30:00+01:00,15,12
2023-08-01 18:30:00+01:00,17,13
2023-08-01 19:30:00+01:00,15,13
2023-08-01 20:30:00+01:00,17,13
2023-08-02 14:30:00+01:00,40,4
2023-08-02 15:30:00+01:00,48,7
2023-08-02 16:30:00+01:00,51,8
2023-08-02 17:30:00+01:00,42,8
2023-08-02 18:30:00+01:00,38,3
2023-08-02 19:30:00+01:00,47,3
2023-08-02 20:30:00+01:00,47,3
2023-08-03 14:30:00+01:00,45,5
2023-08-03 15:30:00+01:00,34,4
2023-08-03 16:30:00+01:00,27,7
2023-08-03 17:30:00+01:00,31,5
2023-08-03 18:30:00+01:00,33,4
2023-08-03 19:30:00+01:00,42,3
2023-08-03 20:30:00+01:00,37,3
2023-08-04 14:30:00+01:00,16,10
2023-08-04 15:30:00+01:00,19,13
2023-08-04 16:30:00+01:00,14,25
2023-08-04 17:30:00+01:00,17,15
2023-08-04 18:30:00+01:00,22,7
2023-08-04 19:30:00+01:00,19,7
2023-08-04 20:30:00+01:00,24,8
2023-08-07 14:30:00+01:00,10,13
2023-08-07 15:30:00+01:00,19,7
2023-08-07 16:30:00+01:00,17,7
2023-08-07 17:30:00+01:00,17,6
2023-08-07 18:30:00+01:00,18,6
2023-08-07 19:30:00+01:00,13,5
2023-08-07 20:30:00+01:00,9,7
2023-08-08 14:30:00+01:00,20,4
2023-08-08 15:30:00+01:00,28,2
2023-08-08 16:30:00+01:00,35,1
2023-08-08 17:30:00+01:00,29,2
2023-08-08 18:30:00+01:00,17,4
2023-08-08 19:30:00+01:00,10,9
2023-08-08 20:30:00+01:00,11,11
2023-08-09 14:30:00+01:00,16,5
2023-08-09 15:30:00+01:00,17,9
2023-08-09 16:30:00+01:00,21,6
2023-08-09 17:30:00+01:00,14,7
2023-08-09 18:30:00+01:00,10,8
2023-08-09 19:30:00+01:00,13,8
2023-08-09 20:30:00+01:00,34,5
2023-08-10 14:30:00+01:00,2,36
2023-08-10 15:30:00+01:00,4,14
2023-08-10 16:30:00+01:00,4,6
2023-08-10 17:30:00+01:00,4,3
2023-08-10 18:30:00+01:00,5,1
2023-08-10 19:30:00+01:00,7,2
2023-08-10 20:30:00+01:00,6,1
2023-08-11 14:30:00+01:00,11,3
2023-08-11 15:30:00+01:00,12,2
2023-08-11 16:30:00+01:00,11,2
2023-08-11 17:30:00+01:00,12,1
2023-08-11 18:30:00+01:00,16,1
2023-08-11 19:30:00+01:00,14,2
2023-08-11 20:30:00+01:00,13,5
2023-08-14 14:30:00+01:00,37,2
2023-08-14 15:30:00+01:00,20,2
2023-08-14 16:30:00+01:00,15,8
2023-08-14 17:30:00+01:00,10,9
2023-08-14 18:30:00+01:00,13,11
2023-08-14 19:30:00+01:00,12,9
2023-08-14 20:30:00+01:00,6,15
2023-08-15 14:30:00+01:00,11,5
2023-08-15 15:30:00+01:00,6,14
2023-08-15 16:30:00+01:00,9,13
2023-08-15 17:30:00+01:00,13,10
2023-08-15 18:30:00+01:00,15,12
2023-08-15 19:30:00+01:00,21,6
2023-08-15 20:30:00+01:00,16,6
2023-08-16 14:30:00+01:00,14,6
2023-08-16 15:30:00+01:00,19,4
2023-08-16 16:30:00+01:00,29,2
2023-08-16 17:30:00+01:00,33,1
2023-08-16 18:30:00+01:00,21,1
2023-08-16 19:30:00+01:00,38,1
2023-08-16 20:30:00+01:00,54,0
2023-08-17 14:30:00+01:00,34,3
2023-08-17 15:30:00+01:00,46,1
2023-08-17 16:30:00+01:00,29,4
2023-08-17 17:30:00+01:00,36,2
2023-08-17 18:30:00+01:00,35,1
2023-08-17 19:30:00+01:00,37,3
2023-08-17 20:30:00+01:00,42,3
2023-08-18 14:30:00+01:00,58,1
2023-08-18 15:30:00+01:00,56,1
2023-08-18 16:30:00+01:00,42,1
2023-08-18 17:30:00+01:00,42,2
2023-08-18 18:30:00+01:00,44,1
2023-08-18 19:30:00+01:00,30,4
2023-08-18 20:30:00+01:00,28,4
2023-08-21 14:30:00+01:00,26,8
2023-08-21 15:30:00+01:00,24,11
2023-08-21 16:30:00+01:00,26,11
2023-08-21 17:30:00+01:00,16,12
2023-08-21 18:30:00+01:00,14,17
2023-08-21 19:30:00+01:00,7,26
2023-08-21 20:30:00+01:00,6,29
2023-08-22 14:30:00+01:00,4,40
2023-08-22 15:30:00+01:00,4,40
2023-08-22 16:30:00+01:00,4,21
2023-08-22 17:30:00+01:00,4,22
2023-08-22 18:30:00+01:00,5,20
2023-08-22 19:30:00+01:00,4,21
2023-08-22 20:30:00+01:00,7,20
2023-08-23 14:30:00+01:00,6,38
2023-08-23 15:30:00+01:00,3,49
2023-08-23 16:30:00+01:00,3,42
2023-08-23 17:30:00+01:00,4,41
2023-08-23 18:30:00+01:00,4,39
2023-08-23 19:30:00+01:00,3,36
2023-08-23 20:30:00+01:00,4,30
2023-08-24 14:30:00+01:00,3,17
2023-08-24 15:30:00+01:00,6,7
2023-08-24 16:30:00+01:00,5,8
2023-08-24 17:30:00+01:00,7,6
2023-08-24 18:30:00+01:00,9,6
2023-08-24 19:30:00+01:00,13,7
2023-08-24 20:30:00+01:00,13,4
2023-08-25 14:30:00+01:00,29,1
2023-08-25 15:30:00+01:00,39,1
2023-08-25 16:30:00+01:00,37,2
2023-08-25 17:30:00+01:00,41,3
2023-08-25 18:30:00+01:00,26,3
2023-08-25 19:30:00+01:00,17,2
2023-08-25 20:30:00+01:00,17,3
2023-08-28 14:30:00+01:00,2,8
2023-08-28 15:30:00+01:00,1,11
2023-08-28 16:30:00+01:00,3,8
2023-08-28 17:30:00+01:00,1,15
2023-08-28 18:30:00+01:00,1,9
2023-08-28 19:30:00+01:00,0,13
2023-08-28 20:30:00+01:00,0,35
2023-08-29 14:30:00+01:00,0,49
2023-08-29 15:30:00+01:00,0,58
2023-08-29 16:30:00+01:00,0,63
2023-08-29 17:30:00+01:00,0,66
2023-08-29 18:30:00+01:00,1,51
2023-08-29 19:30:00+01:00,0,53
2023-08-29 20:30:00+01:00,0,59
2023-08-30 14:30:00+01:00,2,29
2023-08-30 15:30:00+01:00,1,56
2023-08-30 16:30:00+01:00,1,61
2023-08-30 17:30:00+01:00,1,49
2023-08-30 18:30:00+01:00,1,54
2023-08-30 19:30:00+01:00,1,54
2023-08-30 20:30:00+01:00,2,50
2023-08-31 14:30:00+01:00,1,38
2023-08-31 15:30:00+01:00,2,32
2023-08-31 16:30:00+01:00,4,24
2023-08-31 17:30:00+01:00,3,30
2023-08-31 18:30:00+01:00,4,30
2023-08-31 19:30:00+01:00,11,23
2023-08-31 20:30:00+01:00,13,17
2023-09-01 14:30:00+01:00,9,31
2023-09-01 15:30:00+01:00,11,22
2023-09-01 16:30:00+01:00,14,17
2023-09-01 17:30:00+01:00,13,17
2023-09-01 18:30:00+01:00,12,17
2023-09-01 19:30:00+01:00,13,17
2023-09-01 20:30:00+01:00,9,19
2023-09-05 14:30:00+01:00,16,8
2023-09-05 15:30:00+01:00,13,11
2023-09-05 16:30:00+01:00,14,14
2023-09-05 17:30:00+01:00,16,11
2023-09-05 18:30:00+01:00,13,13
2023-09-05 19:30:00+01:00,12,11
2023-09-05 20:30:00+01:00,13,14
2023-09-06 14:30:00+01:00,29,3
2023-09-06 15:30:00+01:00,22,4
2023-09-06 16:30:00+01:00,22,4
2023-09-06 17:30:00+01:00,23,4
2023-09-06 18:30:00+01:00,20,5
2023-09-06 19:30:00+01:00,24,3
2023-09-06 20:30:00+01:00,21,5
2023-09-07 14:30:00+01:00,31,2
2023-09-07 15:30:00+01:00,36,6
2023-09-07 16:30:00+01:00,24,10
2023-09-07 17:30:00+01:00,21,10
2023-09-07 18:30:00+01:00,28,8
2023-09-07 19:30:00+01:00,21,8
2023-09-07 20:30:00+01:00,22,6
2023-09-08 14:30:00+01:00,14,15
2023-09-08 15:30:00+01:00,14,14
2023-09-08 16:30:00+01:00,17,16
2023-09-08 17:30:00+01:00,17,16
2023-09-08 18:30:00+01:00,22,11
2023-09-08 19:30:00+01:00,22,7
2023-09-08 20:30:00+01:00,21,8
2023-09-11 14:30:00+01:00,4,26
2023-09-11 15:30:00+01:00,7,21
2023-09-11 16:30:00+01:00,16,17
2023-09-11 17:30:00+01:00,14,19
2023-09-11 18:30:00+01:00,5,24
2023-09-11 19:30:00+01:00,7,25
2023-09-11 20:30:00+01:00,4,22
2023-09-12 14:30:00+01:00,14,15
2023-09-12 15:30:00+01:00,19,15
2023-09-12 16:30:00+01:00,12,15
2023-09-12 17:30:00+01:00,4,18
2023-09-12 18:30:00+01:00,5,20
2023-09-12 19:30:00+01:00,8,14
2023-09-12 20:30:00+01:00,9,10
2023-09-13 14:30:00+01:00,16,6
2023-09-13 15:30:00+01:00,13,9
2023-09-13 16:30:00+01:00,9,6
2023-09-13 17:30:00+01:00,10,4
2023-09-13 18:30:00+01:00,19,6
2023-09-13 19:30:00+01:00,22,4
2023-09-13 20:30:00+01:00,20,4
2023-09-14 14:30:00+01:00,14,8
2023-09-14 15:30:00+01:00,5,18
2023-09-14 16:30:00+01:00,7,18
2023-09-14 17:30:00+01:00,9,17
2023-09-14 18:30:00+01:00,6,17
2023-09-14 19:30:00+01:00,4,31
2023-09-14 20:30:00+01:00,2,24
2023-09-15 14:30:00+01:00,14,17
2023-09-15 15:30:00+01:00,26,10
2023-09-15 16:30:00+01:00,25,11
2023-09-15 17:30:00+01:00,30,5
2023-09-15 18:30:00+01:00,29,5
2023-09-15 19:30:00+01:00,20,11
2023-09-15 20:30:00+01:00,20,6
2023-09-18 14:30:00+01:00,17,2
2023-09-18 15:30:00+01:00,24,1
2023-09-18 16:30:00+01:00,21,2
2023-09-18 17:30:00+01:00,29,1
2023-09-18 18:30:00+01:00,28,2
2023-09-18 19:30:00+01:00,40,0
2023-09-18 20:30:00+01:00,35,0
2023-09-19 14:30:00+01:00,33,1
2023-09-19 15:30:00+01:00,25,1
2023-09-19 16:30:00+01:00,27,1
2023-09-19 17:30:00+01:00,18,3
2023-09-19 18:30:00+01:00,18,4
2023-09-19 19:30:00+01:00,18,4
2023-09-19 20:30:00+01:00,17,6
2023-09-20 14:30:00+01:00,15,14
2023-09-20 15:30:00+01:00,14,12
2023-09-20 16:30:00+01:00,11,13
2023-09-20 17:30:00+01:00,10,11
2023-09-20 18:30:00+01:00,12,10
2023-09-20 19:30:00+01:00,16,7
2023-09-20 20:30:00+01:00,29,5
2023-09-21 14:30:00+01:00,30,3
2023-09-21 15:30:00+01:00,38,4
2023-09-21 16:30:00+01:00,38,2
2023-09-21 17:30:00+01:00,37,0
2023-09-21 18:30:00+01:00,47,1
2023-09-21 19:30:00+01:00,51,1
2023-09-21 20:30:00+01:00,63,0
2023-09-22 14:30:00+01:00,45,0
2023-09-22 15:30:00+01:00,34,1
