Date_Time,Buy_Count,Sell_Count,B_S,Position,Close
2022-08-01 17:30:00+00:00,8,14,-6,No Signal,12929.48047
2022-08-01 18:30:00+00:00,6,12,-6,No Signal,12926.91016
2022-08-01 19:30:00+00:00,3,15,-12,No Signal,12941.90918
2022-08-02 13:30:00+00:00,3,4,-1,No Signal,12880.9873
2022-08-02 14:30:00+00:00,0,20,-20,No Signal,12946.89844
2022-08-02 15:30:00+00:00,0,27,-27,No Signal,13053.62207
2022-08-02 16:30:00+00:00,0,12,-12,No Signal,12973.41016
2022-08-02 17:30:00+00:00,0,13,-13,No Signal,12959.59766
2022-08-02 18:30:00+00:00,0,10,-10,No Signal,12940.23438
2022-08-02 19:30:00+00:00,0,4,-4,No Signal,12901.09473
2022-08-03 13:30:00+00:00,4,18,-14,No Signal,13109.38184
2022-08-03 14:30:00+00:00,2,13,-11,No Signal,13161.13965
2022-08-03 15:30:00+00:00,1,20,-19,No Signal,13189.67383
2022-08-03 16:30:00+00:00,1,30,-29,No Signal,13247.9209
2022-08-03 17:30:00+00:00,1,37,-36,No Signal,13262.4248
2022-08-03 18:30:00+00:00,2,35,-33,No Signal,13252.46387
2022-08-03 19:30:00+00:00,2,28,-26,No Signal,13252.77734
2022-08-04 13:30:00+00:00,2,39,-37,No Signal,13226.96387
2022-08-04 14:30:00+00:00,5,25,-20,No Signal,13203.26172
2022-08-04 15:30:00+00:00,3,24,-21,No Signal,13291.10156
2022-08-04 16:30:00+00:00,2,30,-28,No Signal,13283.35547
2022-08-04 17:30:00+00:00,3,38,-35,No Signal,13283.23047
2022-08-04 18:30:00+00:00,4,44,-40,No Signal,13312.90234
2022-08-04 19:30:00+00:00,1,50,-49,No Signal,13310.75195
2022-08-05 13:30:00+00:00,6,30,-24,No Signal,13251.35352
2022-08-05 14:30:00+00:00,14,3,11,No Signal,13074.31641
2022-08-05 15:30:00+00:00,12,7,5,No Signal,13146.71582
2022-08-05 16:30:00+00:00,11,5,6,No Signal,13194.2334
2022-08-05 17:30:00+00:00,16,6,10,No Signal,13137.86816
2022-08-05 18:30:00+00:00,10,6,4,No Signal,13168.78906
2022-08-05 19:30:00+00:00,9,9,0,No Signal,13206.71973
2022-08-08 13:30:00+00:00,5,18,-13,No Signal,13334.44824
2022-08-08 14:30:00+00:00,6,18,-12,No Signal,13262.63086
2022-08-08 15:30:00+00:00,13,5,8,No Signal,13152.22949
2022-08-08 16:30:00+00:00,9,5,4,No Signal,13171.80859
2022-08-08 17:30:00+00:00,11,3,8,No Signal,13137.60059
2022-08-08 18:30:00+00:00,10,4,6,No Signal,13142.54785
2022-08-08 19:30:00+00:00,9,3,6,No Signal,13160.24316
2022-08-09 13:30:00+00:00,20,7,13,No Signal,13001.17969
2022-08-09 14:30:00+00:00,6,12,-6,No Signal,13026.20898
2022-08-09 15:30:00+00:00,23,6,17,No Signal,12947.72656
2022-08-09 16:30:00+00:00,24,3,21,Long,12986.39355
2022-08-09 17:30:00+00:00,22,1,21,No Signal,12974.90625
2022-08-09 18:30:00+00:00,19,3,16,No Signal,13025.55078
2022-08-09 19:30:00+00:00,27,1,26,No Signal,13008.94824
2022-08-10 13:30:00+00:00,10,0,10,No Signal,13261.79883
2022-08-10 14:30:00+00:00,4,1,3,No Signal,13332.57617
2022-08-10 15:30:00+00:00,2,11,-9,No Signal,13316.06738
2022-08-10 16:30:00+00:00,2,11,-9,No Signal,13329.47656
2022-08-10 17:30:00+00:00,1,12,-11,No Signal,13340.7666
2022-08-10 18:30:00+00:00,2,15,-13,No Signal,13358.2041
2022-08-10 19:30:00+00:00,2,18,-16,No Signal,13373.54395
2022-08-11 13:30:00+00:00,0,61,-61,Short,13505.89355
2022-08-11 14:30:00+00:00,0,35,-35,No Signal,13397.13477
2022-08-11 15:30:00+00:00,1,43,-42,No Signal,13385.39551
2022-08-11 16:30:00+00:00,2,47,-45,No Signal,13397.69434
2022-08-11 17:30:00+00:00,1,34,-33,No Signal,13338.92676
2022-08-11 18:30:00+00:00,1,17,-16,No Signal,13300.41309
2022-08-11 19:30:00+00:00,2,23,-21,No Signal,13292.08887
2022-08-12 13:30:00+00:00,3,13,-10,No Signal,13412.52637
2022-08-12 14:30:00+00:00,3,9,-6,No Signal,13449.09961
2022-08-12 15:30:00+00:00,2,14,-12,No Signal,13475.4082
2022-08-12 16:30:00+00:00,1,13,-12,No Signal,13481.3291
2022-08-12 17:30:00+00:00,0,15,-15,No Signal,13498.4043
2022-08-12 18:30:00+00:00,1,16,-15,No Signal,13542.30664
2022-08-12 19:30:00+00:00,2,14,-12,No Signal,13563.02148
2022-08-15 13:30:00+00:00,9,9,0,No Signal,13548.68359
2022-08-15 14:30:00+00:00,2,22,-20,No Signal,13570.91113
2022-08-15 15:30:00+00:00,2,34,-32,No Signal,13635.40234
2022-08-15 16:30:00+00:00,1,32,-31,No Signal,13648.42676
2022-08-15 17:30:00+00:00,1,43,-42,No Signal,13634.7168
2022-08-15 18:30:00+00:00,1,63,-62,No Signal,13682.38086
2022-08-15 19:30:00+00:00,0,65,-65,No Signal,13662.61133
2022-08-16 13:30:00+00:00,5,30,-25,No Signal,13550.23242
2022-08-16 14:30:00+00:00,2,28,-26,No Signal,13612.11816
2022-08-16 15:30:00+00:00,1,26,-25,No Signal,13635.7998
2022-08-16 16:30:00+00:00,1,29,-28,No Signal,13649.9082
2022-08-16 17:30:00+00:00,2,30,-28,No Signal,13692.05762
2022-08-16 18:30:00+00:00,1,17,-16,No Signal,13625.7666
2022-08-16 19:30:00+00:00,2,16,-14,No Signal,13635.28027
2022-08-17 13:30:00+00:00,10,5,5,No Signal,13469.01563
2022-08-17 14:30:00+00:00,19,6,13,No Signal,13440.43848
2022-08-17 15:30:00+00:00,32,2,30,Long,13444.18945
2022-08-17 16:30:00+00:00,26,1,25,No Signal,13476.08691
2022-08-17 17:30:00+00:00,12,5,7,No Signal,13553.94043
2022-08-17 18:30:00+00:00,25,2,23,No Signal,13497.05762
2022-08-17 19:30:00+00:00,24,2,22,No Signal,13467.56055
2022-08-18 13:30:00+00:00,15,2,13,No Signal,13451.56348
2022-08-18 14:30:00+00:00,10,2,8,No Signal,13531.46289
2022-08-18 15:30:00+00:00,19,2,17,No Signal,13495.29297
2022-08-18 16:30:00+00:00,15,2,13,No Signal,13523.24805
2022-08-18 17:30:00+00:00,28,2,26,No Signal,13515.43262
2022-08-18 18:30:00+00:00,17,6,11,No Signal,13541.23633
2022-08-18 19:30:00+00:00,20,4,16,No Signal,13506.68066
2022-08-19 13:30:00+00:00,25,2,23,No Signal,13276.0498
2022-08-19 14:30:00+00:00,23,2,21,No Signal,13248.05176
2022-08-19 15:30:00+00:00,25,2,23,No Signal,13252.08203
2022-08-19 16:30:00+00:00,25,2,23,No Signal,13244.49219
2022-08-19 17:30:00+00:00,48,1,47,No Signal,13240.60547
2022-08-19 18:30:00+00:00,32,1,31,No Signal,13250.39648
2022-08-19 19:30:00+00:00,33,2,31,No Signal,13243.08887
2022-08-22 13:30:00+00:00,68,3,65,No Signal,12963.00879
2022-08-22 14:30:00+00:00,76,0,76,No Signal,12941.2334
2022-08-22 15:30:00+00:00,72,2,70,No Signal,12961.80664
2022-08-22 16:30:00+00:00,76,2,74,No Signal,12928.02734
2022-08-22 17:30:00+00:00,81,1,80,No Signal,12904.3916
2022-08-22 18:30:00+00:00,81,0,81,No Signal,12889.26367
2022-08-22 19:30:00+00:00,80,1,79,No Signal,12892.50781
2022-08-23 13:30:00+00:00,58,5,53,No Signal,12939.91113
2022-08-23 14:30:00+00:00,56,5,51,No Signal,12896.05566
2022-08-23 15:30:00+00:00,62,6,56,No Signal,12870.12012
2022-08-23 16:30:00+00:00,54,5,49,No Signal,12933.56152
2022-08-23 17:30:00+00:00,54,4,50,No Signal,12929.97266
2022-08-23 18:30:00+00:00,58,5,53,No Signal,12911.59082
2022-08-23 19:30:00+00:00,60,5,55,No Signal,12878.0625
2022-08-24 13:30:00+00:00,19,11,8,No Signal,12922.10449
2022-08-24 14:30:00+00:00,13,13,0,No Signal,12972.27539
2022-08-24 15:30:00+00:00,11,12,-1,No Signal,12968.96484
2022-08-24 16:30:00+00:00,12,7,5,No Signal,12900.74512
2022-08-24 17:30:00+00:00,6,9,-3,No Signal,12928.31836
2022-08-24 18:30:00+00:00,3,9,-6,No Signal,12936.96191
2022-08-24 19:30:00+00:00,5,9,-4,No Signal,12913.8916
2022-08-25 13:30:00+00:00,2,19,-17,No Signal,13080.31836
2022-08-25 14:30:00+00:00,2,12,-10,No Signal,13012.5918
2022-08-25 15:30:00+00:00,2,17,-15,No Signal,13022.50586
2022-08-25 16:30:00+00:00,2,17,-15,No Signal,13042.17188
2022-08-25 17:30:00+00:00,2,22,-20,Short,13071.0332
2022-08-25 18:30:00+00:00,2,26,-24,No Signal,13074.75781
2022-08-25 19:30:00+00:00,0,48,-48,No Signal,13145.59375
2022-08-26 13:30:00+00:00,2,6,-4,No Signal,12974.42578
2022-08-26 14:30:00+00:00,7,5,2,No Signal,12814.77246
2022-08-26 15:30:00+00:00,6,5,1,No Signal,12767.96973
2022-08-26 16:30:00+00:00,2,4,-2,No Signal,12772.4707
2022-08-26 17:30:00+00:00,9,3,6,No Signal,12712.04199
2022-08-26 18:30:00+00:00,14,3,11,No Signal,12673.14355
2022-08-26 19:30:00+00:00,20,2,18,No Signal,12606.36914
2022-08-29 13:30:00+00:00,67,1,66,Long,12559.50098
2022-08-29 14:30:00+00:00,67,1,66,No Signal,12457.25879
2022-08-29 15:30:00+00:00,61,2,59,No Signal,12520.94043
2022-08-29 16:30:00+00:00,57,0,57,No Signal,12544.05762
2022-08-29 17:30:00+00:00,68,1,67,No Signal,12528.79004
2022-08-29 18:30:00+00:00,68,0,68,No Signal,12542.22461
2022-08-29 19:30:00+00:00,78,0,78,No Signal,12481.56445
2022-08-30 13:30:00+00:00,77,0,77,No Signal,12397.17285
2022-08-30 14:30:00+00:00,69,1,68,No Signal,12335.94824
2022-08-30 15:30:00+00:00,68,1,67,No Signal,12335.93555
2022-08-30 16:30:00+00:00,76,0,76,No Signal,12270.20117
2022-08-30 17:30:00+00:00,69,2,67,No Signal,12279.8125
2022-08-30 18:30:00+00:00,51,1,50,No Signal,12343.36523
2022-08-30 19:30:00+00:00,35,1,34,No Signal,12343.55957
2022-08-31 13:30:00+00:00,27,2,25,No Signal,12373.77148
2022-08-31 14:30:00+00:00,26,1,25,No Signal,12322.30762
2022-08-31 15:30:00+00:00,29,3,26,No Signal,12355.42188
2022-08-31 16:30:00+00:00,43,0,43,No Signal,12311.78711
2022-08-31 17:30:00+00:00,34,0,34,No Signal,12318.06348
2022-08-31 18:30:00+00:00,28,3,25,No Signal,12326.61133
2022-08-31 19:30:00+00:00,25,5,20,No Signal,12271.37598
2022-09-01 13:30:00+00:00,34,3,31,No Signal,12155.52246
2022-09-01 14:30:00+00:00,35,2,33,No Signal,12025.05957
2022-09-01 15:30:00+00:00,29,4,25,No Signal,12058.61035
2022-09-01 16:30:00+00:00,15,4,11,No Signal,12109.53125
2022-09-01 17:30:00+00:00,11,3,8,No Signal,12164.92285
2022-09-01 18:30:00+00:00,12,4,8,No Signal,12187.42285
2022-09-01 19:30:00+00:00,8,7,1,No Signal,12282.40527
2022-09-02 13:30:00+00:00,5,11,-6,No Signal,12395.75781
2022-09-02 14:30:00+00:00,3,12,-9,No Signal,12408.29492
2022-09-02 15:30:00+00:00,4,5,-1,No Signal,12305.36035
2022-09-02 16:30:00+00:00,8,2,6,No Signal,12133.04492
2022-09-02 17:30:00+00:00,7,3,4,No Signal,12135.46875
2022-09-02 18:30:00+00:00,11,3,8,No Signal,12103.66406
2022-09-02 19:30:00+00:00,9,2,7,No Signal,12103.61328
2022-09-06 13:30:00+00:00,9,2,7,No Signal,11994.70508
2022-09-06 14:30:00+00:00,2,6,-4,No Signal,12065.73828
2022-09-06 15:30:00+00:00,5,5,0,No Signal,12038.18066
2022-09-06 16:30:00+00:00,9,3,6,No Signal,11978.28711
2022-09-06 17:30:00+00:00,6,5,1,No Signal,12034.20313
2022-09-06 18:30:00+00:00,10,4,6,No Signal,12029.70703
2022-09-06 19:30:00+00:00,21,4,17,No Signal,12012.09961
2022-09-07 13:30:00+00:00,30,2,28,No Signal,12065.85449
2022-09-07 14:30:00+00:00,29,3,26,No Signal,12121.2373
2022-09-07 15:30:00+00:00,17,7,10,No Signal,12111.26758
2022-09-07 16:30:00+00:00,4,17,-13,No Signal,12145.87109
2022-09-07 17:30:00+00:00,3,19,-16,No Signal,12238.73438
2022-09-07 18:30:00+00:00,0,31,-31,Short,12295.56348
2022-09-07 19:30:00+00:00,1,27,-26,No Signal,12258.07324
2022-09-08 13:30:00+00:00,3,39,-36,No Signal,12248.74609
2022-09-08 14:30:00+00:00,0,44,-44,No Signal,12356.00977
2022-09-08 15:30:00+00:00,1,19,-18,No Signal,12173.53613
2022-09-08 16:30:00+00:00,0,46,-46,No Signal,12272.08496
2022-09-08 17:30:00+00:00,0,33,-33,No Signal,12261.34473
2022-09-08 18:30:00+00:00,0,35,-35,No Signal,12275.02637
2022-09-08 19:30:00+00:00,0,42,-42,No Signal,12321.02148
2022-09-09 13:30:00+00:00,0,50,-50,No Signal,12521.1582
2022-09-09 14:30:00+00:00,0,50,-50,No Signal,12555.44531
2022-09-09 15:30:00+00:00,0,44,-44,No Signal,12526.63086
2022-09-09 16:30:00+00:00,0,47,-47,No Signal,12583.23438
2022-09-09 17:30:00+00:00,0,39,-39,No Signal,12594.02832
2022-09-09 18:30:00+00:00,0,34,-34,No Signal,12592.04883
2022-09-09 19:30:00+00:00,0,39,-39,No Signal,12587.98145
2022-09-12 13:30:00+00:00,0,58,-58,No Signal,12737.45703
2022-09-12 14:30:00+00:00,1,35,-34,No Signal,12728.65527
2022-09-12 15:30:00+00:00,0,67,-67,No Signal,12683.81641
2022-09-12 16:30:00+00:00,1,60,-59,No Signal,12729.85938
2022-09-12 17:30:00+00:00,2,51,-49,No Signal,12691.45313
2022-09-12 18:30:00+00:00,3,56,-53,No Signal,12714.46191
2022-09-12 19:30:00+00:00,1,55,-54,No Signal,12739.47656
2022-09-13 13:30:00+00:00,23,2,21,Long,12295.5
2022-09-13 14:30:00+00:00,36,0,36,No Signal,12193.08203
2022-09-13 15:30:00+00:00,33,2,31,No Signal,12206.10645
2022-09-13 16:30:00+00:00,29,1,28,No Signal,12252.16699
2022-09-13 17:30:00+00:00,45,2,43,No Signal,12174.95117
2022-09-13 18:30:00+00:00,57,1,56,No Signal,12075.61035
2022-09-13 19:30:00+00:00,55,0,55,No Signal,12034.81934
2022-09-14 13:30:00+00:00,80,0,80,No Signal,12026.95801
2022-09-14 14:30:00+00:00,64,0,64,No Signal,12117.65234
2022-09-14 15:30:00+00:00,60,1,59,No Signal,12123.53223
2022-09-14 16:30:00+00:00,60,1,59,No Signal,12137.25586
2022-09-14 17:30:00+00:00,61,0,61,No Signal,12072.22559
2022-09-14 18:30:00+00:00,70,0,70,No Signal,12044.15918
2022-09-14 19:30:00+00:00,62,0,62,No Signal,12139.12109
2022-09-15 13:30:00+00:00,31,2,29,No Signal,12038.78418
2022-09-15 14:30:00+00:00,26,4,22,No Signal,11972.5127
2022-09-15 15:30:00+00:00,30,3,27,No Signal,11939.59375
2022-09-15 16:30:00+00:00,16,2,14,No Signal,12058.36328
2022-09-15 17:30:00+00:00,15,1,14,No Signal,11982.08105
2022-09-15 18:30:00+00:00,13,0,13,No Signal,11874.25977
2022-09-15 19:30:00+00:00,5,2,3,No Signal,11929.35742
2022-09-16 13:30:00+00:00,14,0,14,No Signal,11773.22461
2022-09-16 14:30:00+00:00,25,0,25,No Signal,11748.22754
2022-09-16 15:30:00+00:00,34,0,34,No Signal,11718.41016
2022-09-16 16:30:00+00:00,39,0,39,No Signal,11746.28711
2022-09-16 17:30:00+00:00,16,1,15,No Signal,11799.54395
2022-09-16 18:30:00+00:00,13,2,11,No Signal,11824.16895
2022-09-16 19:30:00+00:00,21,2,19,No Signal,11857.97656
2022-09-19 13:30:00+00:00,23,0,23,No Signal,11845.06641
2022-09-19 14:30:00+00:00,13,0,13,No Signal,11838.01563
2022-09-19 15:30:00+00:00,12,0,12,No Signal,11812.16895
2022-09-19 16:30:00+00:00,24,0,24,No Signal,11870.73828
2022-09-19 17:30:00+00:00,17,1,16,No Signal,11847.26172
2022-09-19 18:30:00+00:00,1,11,-10,No Signal,11938.54688
2022-09-19 19:30:00+00:00,5,10,-5,No Signal,11954.77637
2022-09-20 13:30:00+00:00,2,10,-8,No Signal,11860.47754
2022-09-20 14:30:00+00:00,2,14,-12,No Signal,11904.3291
2022-09-20 15:30:00+00:00,3,19,-16,No Signal,11895.09863
2022-09-20 16:30:00+00:00,4,7,-3,No Signal,11815.2666
2022-09-20 17:30:00+00:00,5,4,1,No Signal,11814.79297
2022-09-20 18:30:00+00:00,5,5,0,No Signal,11860.64063
2022-09-20 19:30:00+00:00,8,2,6,No Signal,11851.94922
2022-09-21 13:30:00+00:00,3,9,-6,No Signal,11927.82227
2022-09-21 14:30:00+00:00,1,6,-5,No Signal,11895.49219
2022-09-21 15:30:00+00:00,1,9,-8,No Signal,11921.88184
2022-09-21 16:30:00+00:00,4,7,-3,No Signal,11911.2627
2022-09-21 17:30:00+00:00,8,1,7,No Signal,11783.81445
2022-09-21 18:30:00+00:00,21,0,21,No Signal,11789.18359
2022-09-21 19:30:00+00:00,39,0,39,No Signal,11636.6084
2022-09-22 13:30:00+00:00,45,0,45,No Signal,11534.60352
2022-09-22 14:30:00+00:00,54,0,54,No Signal,11477.70117
2022-09-22 15:30:00+00:00,47,0,47,No Signal,11513.36426
2022-09-22 16:30:00+00:00,42,1,41,No Signal,11504.04688
2022-09-22 17:30:00+00:00,46,0,46,No Signal,11476.71777
2022-09-22 18:30:00+00:00,38,0,38,No Signal,11560.13867
2022-09-22 19:30:00+00:00,44,0,44,No Signal,11498.7627
2022-09-23 13:30:00+00:00,82,0,82,No Signal,11337.5957
2022-09-23 14:30:00+00:00,83,0,83,No Signal,11315.80078
2022-09-23 15:30:00+00:00,87,0,87,No Signal,11242.95996
2022-09-23 16:30:00+00:00,86,0,86,No Signal,11258.42773
2022-09-23 17:30:00+00:00,82,0,82,No Signal,11220.52539
2022-09-23 18:30:00+00:00,71,0,71,No Signal,11258.9834
2022-09-23 19:30:00+00:00,41,1,40,No Signal,11317.04492
2022-09-26 13:30:00+00:00,6,1,5,No Signal,11459.68262
2022-09-26 14:30:00+00:00,9,0,9,No Signal,11317.11816
2022-09-26 15:30:00+00:00,23,0,23,No Signal,11269.66602
2022-09-26 16:30:00+00:00,18,0,18,No Signal,11261.22266
2022-09-26 17:30:00+00:00,19,0,19,No Signal,11265.96387
2022-09-26 18:30:00+00:00,22,0,22,No Signal,11313.64063
2022-09-26 19:30:00+00:00,22,1,21,No Signal,11249.82129
2022-09-27 13:30:00+00:00,6,3,3,No Signal,11375.27832
2022-09-27 14:30:00+00:00,6,3,3,No Signal,11318.69629
2022-09-27 15:30:00+00:00,4,0,4,No Signal,11217.31738
2022-09-27 16:30:00+00:00,7,0,7,No Signal,11216.61035
2022-09-27 17:30:00+00:00,6,1,5,No Signal,11216.95605
2022-09-27 18:30:00+00:00,8,1,7,No Signal,11247.31445
2022-09-27 19:30:00+00:00,11,0,11,No Signal,11273.93262
2022-09-28 13:30:00+00:00,8,1,7,No Signal,11336.46387
2022-09-28 14:30:00+00:00,4,6,-2,No Signal,11365.94531
2022-09-28 15:30:00+00:00,1,27,-26,Short,11403.86426
2022-09-28 16:30:00+00:00,1,30,-29,No Signal,11433.08008
2022-09-28 17:30:00+00:00,1,28,-27,No Signal,11433.04688
2022-09-28 18:30:00+00:00,1,30,-29,No Signal,11497.71191
2022-09-28 19:30:00+00:00,2,49,-47,No Signal,11488.5752
2022-09-29 13:30:00+00:00,12,3,9,No Signal,11144.16699
2022-09-29 14:30:00+00:00,10,4,6,No Signal,11159.86035
2022-09-29 15:30:00+00:00,7,13,-6,No Signal,11149.38184
2022-09-29 16:30:00+00:00,7,9,-2,No Signal,11119.72559
2022-09-29 17:30:00+00:00,11,5,6,No Signal,11077.58691
2022-09-29 18:30:00+00:00,11,5,6,No Signal,11103.50586
2022-09-29 19:30:00+00:00,9,6,3,No Signal,11169.95117
2022-09-30 13:30:00+00:00,8,2,6,No Signal,11200.35547
2022-09-30 14:30:00+00:00,5,3,2,No Signal,11273.37402
2022-09-30 15:30:00+00:00,13,1,12,No Signal,11170.57813
2022-09-30 16:30:00+00:00,13,1,12,No Signal,11170.32031
2022-09-30 17:30:00+00:00,19,0,19,No Signal,11105.34863
2022-09-30 18:30:00+00:00,41,1,40,Long,11068.56055
2022-09-30 19:30:00+00:00,48,0,48,No Signal,10974.5459
2022-10-03 13:30:00+00:00,2,5,-3,No Signal,11147.82129
2022-10-03 14:30:00+00:00,3,4,-1,No Signal,11166.55176
2022-10-03 15:30:00+00:00,5,2,3,No Signal,11131.32227
2022-10-03 16:30:00+00:00,3,6,-3,No Signal,11190.79688
2022-10-03 17:30:00+00:00,1,15,-14,No Signal,11264.68848
2022-10-03 18:30:00+00:00,1,13,-12,No Signal,11285.14746
2022-10-03 19:30:00+00:00,2,3,-1,No Signal,11228.6875
2022-10-04 13:30:00+00:00,0,32,-32,Short,11566.15234
2022-10-04 14:30:00+00:00,0,26,-26,No Signal,11591.42188
2022-10-04 15:30:00+00:00,1,59,-58,No Signal,11581.24609
2022-10-04 16:30:00+00:00,1,29,-28,No Signal,11502.13867
2022-10-04 17:30:00+00:00,0,53,-53,No Signal,11524.84961
2022-10-04 18:30:00+00:00,0,68,-68,No Signal,11550.49023
2022-10-04 19:30:00+00:00,0,82,-82,No Signal,11581.60547
2022-10-05 13:30:00+00:00,0,16,-16,No Signal,11333.09863
2022-10-05 14:30:00+00:00,1,17,-16,No Signal,11368.1875
2022-10-05 15:30:00+00:00,1,36,-35,No Signal,11454.27734
2022-10-05 16:30:00+00:00,0,37,-37,No Signal,11537.9209
2022-10-05 17:30:00+00:00,1,28,-27,No Signal,11549.07422
2022-10-05 18:30:00+00:00,1,33,-32,No Signal,11609.71777
2022-10-05 19:30:00+00:00,0,35,-35,No Signal,11565.35742
2022-10-06 13:30:00+00:00,6,4,2,No Signal,11476.72754
2022-10-06 14:30:00+00:00,3,5,-2,No Signal,11589.09961
2022-10-06 15:30:00+00:00,6,3,3,No Signal,11543.1377
2022-10-06 16:30:00+00:00,5,6,-1,No Signal,11572.23145
2022-10-06 17:30:00+00:00,6,2,4,No Signal,11530.01953
2022-10-06 18:30:00+00:00,6,2,4,No Signal,11517.74121
2022-10-06 19:30:00+00:00,7,3,4,No Signal,11484.625
2022-10-07 13:30:00+00:00,6,1,5,No Signal,11190.62793
2022-10-07 14:30:00+00:00,10,1,9,No Signal,11155.33984
2022-10-07 15:30:00+00:00,37,1,36,Long,11094.03418
2022-10-07 16:30:00+00:00,62,1,61,No Signal,11079.67383
2022-10-07 17:30:00+00:00,66,1,65,No Signal,11043.92676
2022-10-07 18:30:00+00:00,77,1,76,No Signal,11016.40137
2022-10-07 19:30:00+00:00,72,1,71,No Signal,11041.29297
2022-10-10 13:30:00+00:00,51,3,48,No Signal,10985.70898
2022-10-10 14:30:00+00:00,72,1,71,No Signal,10913.22168
2022-10-10 15:30:00+00:00,75,1,74,No Signal,10865.56836
2022-10-10 16:30:00+00:00,75,1,74,No Signal,10877.74414
2022-10-10 17:30:00+00:00,65,0,65,No Signal,10944.76758
2022-10-10 18:30:00+00:00,64,0,64,No Signal,10952.84961
2022-10-10 19:30:00+00:00,63,0,63,No Signal,10924.90918
2022-10-11 13:30:00+00:00,63,1,62,No Signal,10778.52734
2022-10-11 14:30:00+00:00,39,3,36,No Signal,10853.92676
2022-10-11 15:30:00+00:00,27,5,22,No Signal,10915.92871
2022-10-11 16:30:00+00:00,28,5,23,No Signal,10903.2959
2022-10-11 17:30:00+00:00,24,8,16,No Signal,10896.95508
2022-10-11 18:30:00+00:00,30,6,24,No Signal,10757.96582
2022-10-11 19:30:00+00:00,27,3,24,No Signal,10793.58789
2022-10-12 13:30:00+00:00,26,4,22,No Signal,10812.08301
2022-10-12 14:30:00+00:00,14,7,7,No Signal,10833.37207
2022-10-12 15:30:00+00:00,14,6,8,No Signal,10809.80078
2022-10-12 16:30:00+00:00,12,4,8,No Signal,10820.98438
2022-10-12 17:30:00+00:00,18,6,12,No Signal,10854.71387
2022-10-12 18:30:00+00:00,21,3,18,No Signal,10809.12012
2022-10-12 19:30:00+00:00,23,2,21,No Signal,10784.55566
2022-10-13 13:30:00+00:00,27,0,27,No Signal,10568.24707
2022-10-13 14:30:00+00:00,5,2,3,No Signal,10871.85352
2022-10-13 15:30:00+00:00,8,2,6,No Signal,10879.24023
2022-10-13 16:30:00+00:00,0,2,-2,No Signal,11015.22266
2022-10-13 17:30:00+00:00,2,1,1,No Signal,10958.58691
2022-10-13 18:30:00+00:00,0,12,-12,No Signal,11042.34277
2022-10-13 19:30:00+00:00,1,8,-7,No Signal,11030.86035
2022-10-14 13:30:00+00:00,1,3,-2,No Signal,10871.68555
2022-10-14 14:30:00+00:00,1,3,-2,No Signal,10871.5957
2022-10-14 15:30:00+00:00,1,2,-1,No Signal,10784.11035
2022-10-14 16:30:00+00:00,3,2,1,No Signal,10776.80762
2022-10-14 17:30:00+00:00,4,1,3,No Signal,10743.96094
2022-10-14 18:30:00+00:00,4,1,3,No Signal,10741.73242
2022-10-14 19:30:00+00:00,4,1,3,No Signal,10695.38477
2022-10-17 13:30:00+00:00,0,32,-32,Short,11037.0752
2022-10-17 14:30:00+00:00,0,11,-11,No Signal,11036.91113
2022-10-17 15:30:00+00:00,1,6,-5,No Signal,11051.52344
2022-10-17 16:30:00+00:00,5,2,3,No Signal,11054.18164
2022-10-17 17:30:00+00:00,3,2,1,No Signal,11060.5166
2022-10-17 18:30:00+00:00,6,1,5,No Signal,11068.55371
2022-10-17 19:30:00+00:00,5,0,5,No Signal,11060.87988
2022-10-18 13:30:00+00:00,0,32,-32,No Signal,11208.92285
2022-10-18 14:30:00+00:00,0,4,-4,No Signal,11077.44727
2022-10-18 15:30:00+00:00,0,35,-35,No Signal,11136.29102
2022-10-18 16:30:00+00:00,0,40,-40,No Signal,11154.11035
2022-10-18 17:30:00+00:00,0,49,-49,No Signal,11186.68652
2022-10-18 18:30:00+00:00,0,35,-35,No Signal,11101.4502
2022-10-18 19:30:00+00:00,0,52,-52,No Signal,11151.09668
2022-10-19 13:30:00+00:00,7,7,0,No Signal,11223.77734
